Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
12-36-35_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-35_907.PNG;8,068230;NaN;25,065856;24,982672;-31,626485;-31,473719;-31,439023;-31,566699;3,978348;12,005007;2,225750;2,232139;10,067282;10,050299;10,046428;10,060647
12-36-36_407;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-36_407.PNG;8,078063;NaN;25,081495;24,996503;-31,626690;-31,473853;-31,438959;-31,567134;3,977120;12,005019;2,224555;2,231078;10,067304;10,050314;10,046421;10,060695
12-36-36_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-36_907.PNG;8,089764;NaN;25,095876;25,010721;-31,627120;-31,474511;-31,439445;-31,567005;3,975658;12,005006;2,223457;2,229988;10,067352;10,050387;10,046476;10,060681
12-36-37_407;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-37_407.PNG;7,986568;NaN;25,113202;25,021796;-31,626582;-31,473917;-31,439055;-31,566919;3,988561;12,004997;2,222135;2,229139;10,067292;10,050321;10,046432;10,060672
12-36-37_909;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-37_909.PNG;7,953023;NaN;25,121517;25,020754;-31,626636;-31,473661;-31,439146;-31,567064;3,992762;12,004949;2,221501;2,229219;10,067298;10,050293;10,046442;10,060688
12-36-38_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-38_408.PNG;8,016770;NaN;25,124230;25,020629;-31,626571;-31,473869;-31,439354;-31,567085;3,984782;12,005015;2,221294;2,229228;10,067291;10,050316;10,046465;10,060690
12-36-38_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-38_907.PNG;8,105745;NaN;25,121408;25,021765;-31,626604;-31,474350;-31,438927;-31,567064;3,973662;12,005002;2,221509;2,229141;10,067295;10,050370;10,046418;10,060688
12-36-39_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-39_408.PNG;8,020615;NaN;25,116828;25,023110;-31,626211;-31,474003;-31,438922;-31,567209;3,984301;12,005010;2,221859;2,229038;10,067251;10,050331;10,046417;10,060704
12-36-39_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-39_908.PNG;8,014912;NaN;25,106741;25,023313;-31,626324;-31,474350;-31,439659;-31,566865;3,985014;12,004992;2,222628;2,229023;10,067264;10,050370;10,046499;10,060666
12-36-40_409;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-40_409.PNG;7,850580;NaN;25,097079;25,018840;-31,626383;-31,474083;-31,439061;-31,567611;4,005611;12,004998;2,223365;2,229365;10,067270;10,050340;10,046433;10,060748
12-36-40_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-40_908.PNG;7,869770;NaN;25,075930;25,012595;-31,626491;-31,474152;-31,439717;-31,567354;4,003202;12,004996;2,224980;2,229844;10,067282;10,050347;10,046506;10,060720
12-36-41_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-41_408.PNG;7,849555;NaN;25,063812;25,007782;-31,626168;-31,474356;-31,439408;-31,567112;4,005740;12,004960;2,225906;2,230213;10,067247;10,050370;10,046471;10,060693
12-36-41_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-41_908.PNG;8,040843;NaN;25,061550;25,009555;-31,625636;-31,474265;-31,439504;-31,567155;3,981771;12,004988;2,226079;2,230077;10,067188;10,050360;10,046482;10,060698
12-36-42_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-42_408.PNG;8,024461;NaN;25,060162;25,024565;-31,626211;-31,474275;-31,439472;-31,567541;3,983820;12,005019;2,226185;2,228927;10,067251;10,050361;10,046479;10,060741
12-36-42_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-42_908.PNG;7,942457;NaN;25,058828;25,037551;-31,626249;-31,473832;-31,439424;-31,567295;3,994086;12,005002;2,226287;2,227932;10,067256;10,050312;10,046473;10,060713
12-36-43_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-43_408.PNG;7,993086;NaN;25,055084;25,052754;-31,626426;-31,474430;-31,439632;-31,567295;3,987745;12,004995;2,226573;2,226768;10,067275;10,050378;10,046496;10,060713
12-36-43_927;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-43_927.PNG;8,004431;NaN;25,053135;25,060698;-31,626131;-31,474201;-31,439627;-31,567627;3,986326;12,004959;2,226722;2,226160;10,067242;10,050353;10,046496;10,060750
12-36-44_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-44_408.PNG;7,997658;NaN;25,065185;25,062279;-31,625899;-31,474035;-31,439643;-31,567316;3,987173;12,004998;2,225801;2,226039;10,067217;10,050334;10,046498;10,060716
12-36-44_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-44_907.PNG;7,934800;NaN;25,083602;25,066890;-31,626281;-31,473671;-31,439755;-31,567198;3,995046;12,004996;2,224394;2,225686;10,067259;10,050294;10,046510;10,060703
12-36-45_407;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-45_407.PNG;7,887230;NaN;25,087537;25,069009;-31,626550;-31,474286;-31,439413;-31,567262;4,001011;12,005001;2,224094;2,225524;10,067289;10,050362;10,046472;10,060710
12-36-45_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-45_908.PNG;7,801623;NaN;25,091909;25,065200;-31,625905;-31,474062;-31,439552;-31,567284;4,011762;12,004985;2,223760;2,225815;10,067217;10,050337;10,046487;10,060712
12-36-46_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-46_408.PNG;7,786131;NaN;25,091347;25,056492;-31,625673;-31,474602;-31,439547;-31,567568;4,013710;12,004995;2,223803;2,226482;10,067192;10,050398;10,046487;10,060744
12-36-46_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-46_908.PNG;7,817466;NaN;25,089551;25,047881;-31,626141;-31,474110;-31,439920;-31,566892;4,009771;12,005007;2,223940;2,227141;10,067244;10,050343;10,046529;10,060669
12-36-47_407;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-47_407.PNG;7,924842;NaN;25,085726;25,051524;-31,626120;-31,474799;-31,439771;-31,567434;3,996294;12,004984;2,224232;2,226862;10,067241;10,050420;10,046512;10,060729
12-36-47_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-47_908.PNG;7,892157;NaN;25,076390;25,054452;-31,625491;-31,473965;-31,439376;-31,567445;4,000393;12,004988;2,224945;2,226638;10,067171;10,050327;10,046468;10,060730
12-36-48_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-48_408.PNG;7,742874;NaN;25,070725;25,061749;-31,625598;-31,474046;-31,440091;-31,567112;4,019153;12,004971;2,225378;2,226079;10,067183;10,050336;10,046548;10,060693
12-36-48_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-48_907.PNG;7,840766;NaN;25,069921;25,062699;-31,625819;-31,474313;-31,439221;-31,567053;4,006844;12,004987;2,225439;2,226007;10,067208;10,050365;10,046450;10,060686
12-36-49_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-49_408.PNG;7,906531;NaN;25,068665;25,062232;-31,625894;-31,474046;-31,439627;-31,567118;3,998590;12,004988;2,225535;2,226042;10,067216;10,050336;10,046496;10,060694
12-36-49_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-49_908.PNG;7,939470;NaN;25,068517;25,060542;-31,625614;-31,474120;-31,439296;-31,567311;3,994460;12,004953;2,225546;2,226172;10,067185;10,050344;10,046459;10,060715
12-36-50_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-50_408.PNG;7,904668;NaN;25,067721;25,076209;-31,625641;-31,474372;-31,439878;-31,567606;3,998823;12,005000;2,225607;2,224973;10,067188;10,050372;10,046524;10,060748
12-36-50_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-50_908.PNG;7,837899;NaN;25,076546;25,105741;-31,625324;-31,474040;-31,439803;-31,567241;4,007204;12,004972;2,224933;2,222715;10,067153;10,050335;10,046515;10,060707
12-36-51_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-51_408.PNG;7,650426;NaN;25,087951;25,111951;-31,625480;-31,474468;-31,440182;-31,567348;4,030802;12,005013;2,224062;2,222241;10,067170;10,050383;10,046558;10,060719
12-36-51_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-51_908.PNG;7,679348;NaN;25,097625;25,097654;-31,625270;-31,473944;-31,439675;-31,567305;4,027155;12,005045;2,223324;2,223333;10,067147;10,050324;10,046501;10,060714
12-36-52_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-52_408.PNG;7,682020;NaN;25,098313;25,088718;-31,625227;-31,474388;-31,439274;-31,567139;4,026819;12,005029;2,223271;2,224016;10,067142;10,050374;10,046456;10,060696
12-36-52_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-52_907.PNG;7,703601;NaN;25,085499;25,090410;-31,625356;-31,474409;-31,439899;-31,566957;4,024099;12,004981;2,224249;2,223887;10,067157;10,050376;10,046526;10,060676
12-36-53_407;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-53_407.PNG;7,676478;NaN;25,084820;25,097193;-31,625114;-31,474324;-31,439648;-31,567563;4,027517;12,004968;2,224301;2,223368;10,067130;10,050367;10,046498;10,060743
12-36-53_910;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-53_910.PNG;7,586763;NaN;25,092893;25,102653;-31,625034;-31,474468;-31,439712;-31,567139;4,038839;12,004995;2,223685;2,222951;10,067121;10,050383;10,046505;10,060696
12-36-54_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-54_408.PNG;7,601897;NaN;25,096813;25,106662;-31,625173;-31,474249;-31,439141;-31,566989;4,036927;12,004947;2,223386;2,222645;10,067136;10,050358;10,046442;10,060679
12-36-54_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-54_907.PNG;7,695626;NaN;25,108217;25,106638;-31,625292;-31,473923;-31,439504;-31,567654;4,025104;12,004976;2,222515;2,222647;10,067149;10,050322;10,046482;10,060753
12-36-55_407;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-55_407.PNG;7,823116;NaN;25,112186;25,108971;-31,625039;-31,474479;-31,439392;-31,567112;4,009061;12,004983;2,222213;2,222468;10,067121;10,050384;10,046470;10,060693
12-36-55_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-55_907.PNG;7,895259;NaN;25,106991;25,119746;-31,625259;-31,473842;-31,439995;-31,567568;4,000004;12,005000;2,222609;2,221645;10,067146;10,050313;10,046537;10,060744
12-36-56_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-56_408.PNG;7,797237;NaN;25,098180;25,115688;-31,625147;-31,474029;-31,439392;-31,567418;4,012314;12,005007;2,223281;2,221955;10,067133;10,050334;10,046470;10,060727
12-36-56_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-56_908.PNG;7,789719;NaN;25,091370;25,101295;-31,625168;-31,474126;-31,439856;-31,567563;4,013259;12,004995;2,223801;2,223055;10,067136;10,050344;10,046521;10,060743
12-36-57_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-57_408.PNG;7,836438;NaN;25,080870;25,079723;-31,625453;-31,474126;-31,439717;-31,567729;4,007387;12,005003;2,224603;2,224704;10,067167;10,050344;10,046506;10,060762
12-36-57_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-57_908.PNG;7,825990;NaN;25,064140;25,064421;-31,625195;-31,474046;-31,439440;-31,567456;4,008700;12,004992;2,225881;2,225875;10,067139;10,050336;10,046475;10,060731
12-36-58_407;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-58_407.PNG;7,812932;NaN;25,049649;25,049586;-31,624926;-31,473992;-31,439445;-31,567397;4,010341;12,005035;2,226988;2,227010;10,067109;10,050330;10,046476;10,060725
12-36-58_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-58_907.PNG;7,813819;NaN;25,043958;25,022294;-31,625147;-31,473955;-31,439595;-31,567375;4,010229;12,004997;2,227423;2,229101;10,067133;10,050325;10,046492;10,060722
12-36-59_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-59_408.PNG;7,786894;NaN;25,049096;24,987334;-31,625098;-31,474120;-31,439472;-31,567300;4,013614;12,004941;2,227031;2,231781;10,067128;10,050344;10,046479;10,060714
12-36-59_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-36-59_907.PNG;7,811443;NaN;25,039070;24,957009;-31,624964;-31,474350;-31,439995;-31,566919;4,010528;12,004990;2,227797;2,234109;10,067113;10,050370;10,046537;10,060672
12-37-00_407;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-00_407.PNG;7,768664;NaN;25,010065;24,943561;-31,625249;-31,474046;-31,439429;-31,567246;4,015907;12,004986;2,230016;2,235142;10,067145;10,050336;10,046474;10,060708
12-37-00_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-00_907.PNG;7,766205;NaN;24,979679;24,939077;-31,625109;-31,474131;-31,439888;-31,567246;4,016217;12,005041;2,232343;2,235486;10,067129;10,050345;10,046525;10,060708
12-37-01_416;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-01_416.PNG;7,775416;NaN;24,950397;24,922365;-31,625039;-31,474072;-31,439878;-31,567563;4,015058;12,005014;2,234588;2,236771;10,067121;10,050339;10,046524;10,060743
12-37-01_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-01_907.PNG;7,750820;NaN;24,928170;24,900913;-31,625190;-31,474104;-31,439867;-31,567627;4,018153;12,004977;2,236293;2,238420;10,067138;10,050342;10,046523;10,060750
12-37-02_407;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-02_407.PNG;7,749343;NaN;24,913667;24,890348;-31,625168;-31,473821;-31,439707;-31,567327;4,018339;12,004945;2,237407;2,239233;10,067136;10,050310;10,046505;10,060717
12-37-02_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-02_907.PNG;7,748401;NaN;24,914769;24,885748;-31,625184;-31,474035;-31,439728;-31,567439;4,018457;12,004932;2,237322;2,239587;10,067137;10,050334;10,046507;10,060729
12-37-03_407;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-03_407.PNG;7,822276;NaN;24,915949;24,880560;-31,624534;-31,474217;-31,439669;-31,567482;4,009167;12,004953;2,237231;2,239987;10,067065;10,050355;10,046501;10,060734
12-37-03_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-03_907.PNG;7,820535;NaN;24,914513;24,865243;-31,624948;-31,474660;-31,439376;-31,567541;4,009385;12,004938;2,237342;2,241166;10,067111;10,050404;10,046468;10,060741
12-37-04_407;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-04_407.PNG;7,794279;NaN;24,917556;24,860507;-31,625066;-31,474559;-31,439472;-31,567557;4,012686;12,004936;2,237108;2,241531;10,067124;10,050393;10,046479;10,060743
12-37-04_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-04_907.PNG;7,804918;NaN;24,916834;24,855904;-31,625335;-31,474634;-31,439509;-31,567670;4,011348;12,005001;2,237163;2,241886;10,067154;10,050401;10,046483;10,060755
12-37-05_407;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-05_407.PNG;7,785709;NaN;24,919838;24,859927;-31,624722;-31,474318;-31,439648;-31,566774;4,013763;12,004994;2,236933;2,241576;10,067086;10,050366;10,046498;10,060655
12-37-05_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-05_908.PNG;7,791023;NaN;24,933312;24,866829;-31,625324;-31,474602;-31,439456;-31,567402;4,013095;12,004993;2,235899;2,241044;10,067153;10,050398;10,046477;10,060725
12-37-06_407;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-06_407.PNG;7,808427;NaN;24,932931;24,905012;-31,625077;-31,474452;-31,439541;-31,567402;4,010907;12,005000;2,235928;2,238105;10,067126;10,050381;10,046486;10,060725
12-37-06_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-06_907.PNG;7,780515;NaN;24,935968;24,963235;-31,625415;-31,474441;-31,439808;-31,567869;4,014417;12,004985;2,235695;2,233631;10,067163;10,050380;10,046516;10,060777
12-37-07_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-07_408.PNG;7,733031;NaN;24,934407;25,004160;-31,625388;-31,474329;-31,439723;-31,567209;4,020392;12,005005;2,235814;2,230491;10,067160;10,050367;10,046507;10,060704
12-37-07_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-07_908.PNG;7,765551;NaN;24,944196;25,044346;-31,625458;-31,474195;-31,439883;-31,568105;4,016299;12,004983;2,235063;2,227411;10,067168;10,050352;10,046524;10,060803
12-37-08_407;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-08_407.PNG;7,843884;NaN;24,959647;25,073100;-31,625754;-31,474564;-31,439397;-31,567284;4,006452;12,004975;2,233879;2,225211;10,067201;10,050393;10,046470;10,060712
12-37-08_907;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-08_907.PNG;7,706889;NaN;24,975066;25,097732;-31,625077;-31,474393;-31,439477;-31,567638;4,023685;12,004988;2,232697;2,223327;10,067126;10,050374;10,046479;10,060751
12-37-09_407;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-09_407.PNG;7,722566;NaN;24,993086;25,105788;-31,625276;-31,474783;-31,439664;-31,566951;4,021710;12,004969;2,231316;2,222712;10,067148;10,050418;10,046500;10,060675
12-37-09_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-09_908.PNG;7,754581;NaN;25,006382;25,110523;-31,625066;-31,474286;-31,439418;-31,567584;4,017679;12,004969;2,230298;2,222350;10,067124;10,050362;10,046473;10,060745
12-37-10_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-10_408.PNG;7,715571;NaN;25,015828;25,105928;-31,625093;-31,474377;-31,439547;-31,567509;4,022591;12,005010;2,229575;2,222701;10,067127;10,050372;10,046487;10,060737
12-37-10_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-10_908.PNG;7,684370;NaN;25,027108;25,097654;-31,624673;-31,474682;-31,439952;-31,567552;4,026522;12,004987;2,228712;2,223333;10,067081;10,050406;10,046532;10,060742
12-37-11_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-11_408.PNG;7,651593;NaN;25,029967;25,087432;-31,625222;-31,474334;-31,439766;-31,566973;4,030655;12,005046;2,228493;2,224115;10,067142;10,050368;10,046511;10,060678
12-37-11_908;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-11_908.PNG;7,704694;NaN;25,015469;25,075640;-31,625523;-31,474281;-31,439354;-31,567348;4,023961;12,004972;2,229602;2,225016;10,067175;10,050362;10,046465;10,060719
12-37-12_408;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_27/Images/12-37-12_408.PNG;7,645554;NaN;25,006537;25,070653;-31,625254;-31,474361;-31,440123;-31,567498;4,031417;12,004965;2,230286;2,225398;10,067145;10,050371;10,046551;10,060736
