Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
12-02-55_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-02-55_340.PNG;-9,758314;-9,869336;-9,894513;-9,825119;26,832307;27,045036;27,338113;-115,485926;6,577497;6,599926;6,590599;6,589348;2,078684;2,062574;2,040579;12,003641
12-02-55_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-02-55_840.PNG;-9,757539;-9,869138;-9,894502;-9,825314;26,839083;27,046411;27,339358;-114,308219;6,577374;6,599894;6,590597;6,589379;2,078169;2,062470;2,040486;12,003567
12-02-56_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-02-56_340.PNG;-9,756936;-9,868865;-9,894097;-9,825209;26,848402;27,046916;27,341338;-114,871726;6,577278;6,599850;6,590532;6,589362;2,077460;2,062432;2,040339;12,003604
12-02-56_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-02-56_840.PNG;-9,756801;-9,869071;-9,894195;-9,825164;26,857787;27,047619;27,342512;-114,648068;6,577256;6,599883;6,590548;6,589355;2,076748;2,062379;2,040251;12,003590
12-02-57_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-02-57_340.PNG;-9,756161;-9,868581;-9,894008;-9,825201;26,866068;27,048765;27,342816;-114,584187;6,577154;6,599805;6,590518;6,589361;2,076119;2,062293;2,040228;12,003586
12-02-57_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-02-57_840.PNG;-9,755562;-9,868820;-9,894090;-9,825186;26,875349;27,049500;27,345068;-115,444581;6,577059;6,599843;6,590531;6,589359;2,075414;2,062237;2,040060;12,003639
12-02-58_339;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-02-58_339.PNG;-9,755450;-9,868772;-9,894157;-9,824722;26,883369;27,050330;27,347487;-114,833938;6,577041;6,599836;6,590542;6,589285;2,074806;2,062175;2,039880;12,003602
12-02-58_839;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-02-58_839.PNG;-9,755383;-9,868678;-9,893903;-9,825025;26,891147;27,051823;27,351641;-114,815122;6,577030;6,599821;6,590501;6,589333;2,074216;2,062062;2,039570;12,003601
12-02-59_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-02-59_340.PNG;-9,755697;-9,868648;-9,894105;-9,824962;26,900012;27,053056;27,355803;-114,712550;6,577080;6,599816;6,590534;6,589323;2,073543;2,061969;2,039259;12,003594
12-02-59_839;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-02-59_839.PNG;-9,756068;-9,868884;-9,893948;-9,825089;26,909642;27,054455;27,360716;-115,083382;6,577139;6,599853;6,590509;6,589343;2,072813;2,061864;2,038893;12,003617
12-03-00_339;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-00_339.PNG;-9,756450;-9,868813;-9,894049;-9,825108;26,917034;27,055087;27,364808;-115,025004;6,577200;6,599842;6,590525;6,589346;2,072253;2,061816;2,038587;12,003614
12-03-00_839;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-00_839.PNG;-9,756247;-9,868914;-9,894041;-9,825007;26,922501;27,055277;27,368764;-115,291742;6,577168;6,599858;6,590524;6,589330;2,071839;2,061802;2,038292;12,003630
12-03-01_339;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-01_339.PNG;-9,755626;-9,869000;-9,893865;-9,824752;26,929385;27,055151;27,370634;-114,833938;6,577069;6,599872;6,590496;6,589290;2,071317;2,061811;2,038153;12,003602
12-03-01_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-01_840.PNG;-9,756161;-9,868903;-9,894094;-9,824932;26,936987;27,054297;27,370682;-115,826108;6,577154;6,599856;6,590532;6,589318;2,070741;2,061876;2,038149;12,003660
12-03-02_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-02_340.PNG;-9,756161;-9,868749;-9,894240;-9,825067;26,942433;27,054234;27,370762;-114,396036;6,577154;6,599832;6,590555;6,589340;2,070329;2,061880;2,038143;12,003573
12-03-02_839;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-02_839.PNG;-9,755907;-9,868891;-9,894240;-9,824823;26,945275;27,054637;27,369204;-114,666430;6,577114;6,599855;6,590555;6,589301;2,070114;2,061850;2,038260;12,003591
12-03-03_339;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-03_339.PNG;-9,756558;-9,868802;-9,894090;-9,825209;26,947787;27,054052;27,366638;-115,352465;6,577217;6,599840;6,590531;6,589362;2,069923;2,061894;2,038451;12,003633
12-03-03_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-03_840.PNG;-9,756450;-9,868727;-9,894333;-9,825209;26,949496;27,051642;27,359718;-114,593276;6,577200;6,599828;6,590570;6,589362;2,069794;2,062076;2,038967;12,003586
12-03-04_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-04_340.PNG;-9,756420;-9,868544;-9,894326;-9,825048;26,940954;27,046126;27,353518;-115,332164;6,577195;6,599799;6,590569;6,589337;2,070441;2,062492;2,039430;12,003632
12-03-04_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-04_840.PNG;-9,755926;-9,868832;-9,893963;-9,824782;26,925632;27,039680;27,344676;-114,796358;6,577117;6,599845;6,590511;6,589294;2,071601;2,062978;2,040089;12,003600
12-03-05_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-05_340.PNG;-9,755963;-9,868712;-9,894262;-9,825059;26,918859;27,032042;27,337817;-114,343212;6,577123;6,599826;6,590559;6,589339;2,072114;2,063555;2,040601;12,003570
12-03-05_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-05_840.PNG;-9,756113;-9,868828;-9,894442;-9,825329;26,913920;27,026017;27,329651;-115,142266;6,577146;6,599844;6,590587;6,589381;2,072489;2,064009;2,041211;12,003621
12-03-06_339;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-06_339.PNG;-9,755974;-9,868854;-9,894273;-9,825067;26,907378;27,022606;27,325293;-114,684840;6,577124;6,599849;6,590560;6,589340;2,072985;2,064267;2,041537;12,003592
12-03-06_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-06_840.PNG;-9,755675;-9,868824;-9,894172;-9,825130;26,898141;27,022101;27,324623;-115,231557;6,577077;6,599844;6,590544;6,589350;2,073685;2,064305;2,041587;12,003626
12-03-07_339;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-07_339.PNG;-9,755735;-9,868723;-9,893914;-9,824846;26,889418;27,022741;27,324344;-114,657243;6,577086;6,599828;6,590503;6,589305;2,074347;2,064257;2,041608;12,003591
12-03-07_841;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-07_841.PNG;-9,756633;-9,868790;-9,894169;-9,824969;26,883667;27,024683;27,324839;-114,871726;6,577229;6,599839;6,590544;6,589324;2,074783;2,064110;2,041571;12,003604
12-03-08_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-08_340.PNG;-9,756247;-9,868749;-9,894053;-9,825145;26,879284;27,026878;27,327129;-114,712550;6,577168;6,599832;6,590525;6,589352;2,075116;2,063944;2,041400;12,003594
12-03-08_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-08_840.PNG;-9,756626;-9,869153;-9,894161;-9,825171;26,864773;27,028062;27,330744;-114,976734;6,577228;6,599896;6,590543;6,589356;2,076217;2,063855;2,041130;12,003611
12-03-09_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-09_340.PNG;-9,756641;-9,868880;-9,893996;-9,824954;26,846661;27,028852;27,330473;-115,005655;6,577230;6,599853;6,590516;6,589322;2,077593;2,063795;2,041150;12,003613
12-03-09_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-09_840.PNG;-9,756524;-9,869112;-9,894307;-9,825089;26,823715;27,027770;27,329531;-115,485926;6,577212;6,599890;6,590566;6,589343;2,079337;2,063877;2,041220;12,003641
12-03-10_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-10_340.PNG;-9,756491;-9,868891;-9,894176;-9,825126;26,791453;27,023806;27,322365;-115,271621;6,577207;6,599855;6,590545;6,589349;2,081791;2,064176;2,041755;12,003629
12-03-10_841;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-10_841.PNG;-9,756199;-9,868798;-9,894311;-9,825362;26,744435;27,019015;27,315910;-114,862259;6,577160;6,599840;6,590566;6,589387;2,085374;2,064538;2,042238;12,003604
12-03-11_341;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-11_341.PNG;-9,756090;-9,868731;-9,893989;-9,825100;26,698791;27,014997;27,308181;-115,093161;6,577143;6,599829;6,590515;6,589345;2,088857;2,064842;2,042815;12,003618
12-03-11_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-11_840.PNG;-9,756225;-9,868671;-9,893948;-9,825085;26,674328;27,008053;27,300342;-114,334447;6,577164;6,599819;6,590509;6,589343;2,090726;2,065366;2,043401;12,003569
12-03-12_339;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-12_339.PNG;-9,755896;-9,868906;-9,894157;-9,824962;26,656306;27,000163;27,292051;-114,871726;6,577112;6,599857;6,590542;6,589323;2,092104;2,065962;2,044021;12,003604
12-03-12_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-12_840.PNG;-9,756060;-9,868783;-9,894176;-9,824936;26,653906;26,991700;27,284448;-114,815122;6,577138;6,599837;6,590545;6,589319;2,092288;2,066602;2,044590;12,003601
12-03-13_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-13_340.PNG;-9,755929;-9,868944;-9,893951;-9,824887;26,650891;26,985140;27,279819;-114,602378;6,577117;6,599863;6,590509;6,589311;2,092518;2,067098;2,044936;12,003587
12-03-13_843;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-13_843.PNG;-9,755503;-9,868873;-9,893959;-9,824969;26,620617;26,979512;27,272593;-115,301825;6,577049;6,599852;6,590510;6,589324;2,094836;2,067523;2,045477;12,003631
12-03-14_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-14_340.PNG;-9,755914;-9,868850;-9,893981;-9,825183;26,598943;26,972127;27,265274;-115,643258;6,577115;6,599848;6,590514;6,589358;2,096496;2,068082;2,046024;12,003650
12-03-14_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-14_840.PNG;-9,755675;-9,868891;-9,893603;-9,824865;26,598189;26,967942;27,261611;-115,465222;6,577077;6,599855;6,590454;6,589308;2,096554;2,068398;2,046299;12,003640
12-03-15_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-15_340.PNG;-9,755312;-9,868734;-9,893873;-9,825112;26,602770;26,965224;27,258944;-115,301825;6,577019;6,599830;6,590497;6,589347;2,096203;2,068604;2,046498;12,003631
12-03-15_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-15_840.PNG;-9,755162;-9,868832;-9,894116;-9,825254;26,605173;26,966170;27,257726;-114,824524;6,576995;6,599845;6,590535;6,589370;2,096019;2,068532;2,046589;12,003601
12-03-16_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-16_340.PNG;-9,755375;-9,868671;-9,894202;-9,825224;26,601370;26,967296;27,253579;-115,191727;6,577029;6,599819;6,590549;6,589365;2,096310;2,068447;2,046900;12,003624
12-03-16_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-16_840.PNG;-9,755368;-9,868809;-9,894165;-9,825007;26,598912;26,967005;27,250864;-114,976734;6,577028;6,599842;6,590543;6,589330;2,096499;2,068469;2,047103;12,003611
12-03-17_339;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-17_339.PNG;-9,755181;-9,868869;-9,894199;-9,825010;26,598811;26,966800;27,246519;-114,843365;6,576998;6,599851;6,590549;6,589331;2,096506;2,068485;2,047429;12,003603
12-03-17_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-17_840.PNG;-9,755503;-9,868787;-9,894225;-9,824857;26,600475;26,966934;27,246121;-114,721811;6,577049;6,599838;6,590553;6,589306;2,096379;2,068474;2,047458;12,003595
12-03-18_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-18_340.PNG;-9,755315;-9,869071;-9,894195;-9,825044;26,610501;26,967675;27,247235;-115,643258;6,577019;6,599883;6,590548;6,589336;2,095611;2,068418;2,047375;12,003650
12-03-18_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-18_840.PNG;-9,755458;-9,868955;-9,893809;-9,825239;26,622181;26,970212;27,250793;-114,648068;6,577042;6,599865;6,590487;6,589367;2,094716;2,068226;2,047109;12,003590
12-03-19_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-19_340.PNG;-9,755461;-9,869071;-9,893884;-9,825220;26,629070;26,972205;27,252560;-114,529901;6,577043;6,599883;6,590498;6,589364;2,094188;2,068076;2,046976;12,003582
12-03-19_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-19_840.PNG;-9,755435;-9,869052;-9,893828;-9,824887;26,637603;26,974940;27,254773;-114,566044;6,577039;6,599880;6,590490;6,589311;2,093535;2,067869;2,046811;12,003585
12-03-20_339;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-20_339.PNG;-9,755263;-9,869078;-9,894030;-9,825134;26,649995;26,977502;27,257511;-114,871726;6,577011;6,599884;6,590522;6,589350;2,092587;2,067675;2,046605;12,003604
12-03-20_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-20_840.PNG;-9,755577;-9,869030;-9,894243;-9,825108;26,664443;26,979811;27,261627;-114,909724;6,577061;6,599877;6,590556;6,589346;2,091482;2,067500;2,046297;12,003607
12-03-21_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-21_340.PNG;-9,755858;-9,869019;-9,894064;-9,825037;26,678937;26,982562;27,264884;-115,162007;6,577106;6,599875;6,590527;6,589335;2,090374;2,067292;2,046054;12,003622
12-03-21_841;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-21_841.PNG;-9,755937;-9,869000;-9,894097;-9,824999;26,689802;26,984888;27,268969;-115,352465;6,577118;6,599872;6,590532;6,589329;2,089543;2,067117;2,045748;12,003633
12-03-22_341;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-22_341.PNG;-9,756109;-9,869168;-9,893820;-9,824861;26,699649;26,988113;27,271398;-115,181806;6,577146;6,599899;6,590488;6,589307;2,088791;2,066873;2,045566;12,003623
12-03-22_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-22_840.PNG;-9,756109;-9,868828;-9,893802;-9,825040;26,708384;26,990928;27,271183;-114,986360;6,577146;6,599844;6,590485;6,589336;2,088124;2,066660;2,045582;12,003611
12-03-23_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-23_340.PNG;-9,756577;-9,868686;-9,893985;-9,825280;26,720581;26,990652;27,269622;-115,271621;6,577220;6,599822;6,590515;6,589374;2,087193;2,066681;2,045699;12,003629
12-03-23_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-23_840.PNG;-9,756431;-9,868749;-9,893948;-9,825033;26,731868;26,991819;27,272322;-114,648068;6,577197;6,599832;6,590509;6,589334;2,086332;2,066593;2,045497;12,003590
12-03-24_339;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-24_339.PNG;-9,756655;-9,869007;-9,893966;-9,825235;26,738550;26,994303;27,276393;-114,666430;6,577233;6,599873;6,590512;6,589367;2,085822;2,066405;2,045192;12,003591
12-03-24_839;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-24_839.PNG;-9,756715;-9,868682;-9,894071;-9,824999;26,740707;26,997189;27,279739;-114,575109;6,577242;6,599821;6,590528;6,589329;2,085658;2,066187;2,044942;12,003585
12-03-25_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-25_340.PNG;-9,756277;-9,868760;-9,893963;-9,825010;26,743122;27,001228;27,281372;-115,054130;6,577173;6,599834;6,590511;6,589331;2,085474;2,065882;2,044820;12,003616
12-03-25_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-25_840.PNG;-9,755892;-9,868798;-9,893989;-9,824951;26,748664;27,002522;27,280974;-114,449270;6,577111;6,599840;6,590515;6,589321;2,085051;2,065784;2,044850;12,003577
12-03-26_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-26_340.PNG;-9,755881;-9,869056;-9,894041;-9,825074;26,752268;27,004021;27,277755;-115,231557;6,577109;6,599881;6,590524;6,589341;2,084776;2,065671;2,045090;12,003626
12-03-26_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-26_840.PNG;-9,755757;-9,869123;-9,894453;-9,825115;26,754255;27,005433;27,278305;-114,957521;6,577090;6,599892;6,590589;6,589348;2,084625;2,065564;2,045049;12,003610
12-03-27_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-27_340.PNG;-9,755757;-9,868921;-9,893978;-9,824984;26,765110;27,007271;27,283189;-114,796358;6,577090;6,599859;6,590513;6,589327;2,083798;2,065425;2,044684;12,003600
12-03-27_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-27_840.PNG;-9,755727;-9,868824;-9,893873;-9,825093;26,774045;27,010128;27,289453;-115,579886;6,577085;6,599844;6,590497;6,589344;2,083117;2,065209;2,044215;12,003647
12-03-28_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-28_340.PNG;-9,755652;-9,868959;-9,894000;-9,825235;26,773959;27,013442;27,294203;-114,957521;6,577073;6,599865;6,590517;6,589367;2,083123;2,064959;2,043860;12,003610
12-03-28_839;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-28_839.PNG;-9,755585;-9,868865;-9,894135;-9,825126;26,770829;27,015494;27,296595;-114,749671;6,577062;6,599850;6,590538;6,589349;2,083362;2,064804;2,043681;12,003597
12-03-29_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-29_340.PNG;-9,755839;-9,868903;-9,894075;-9,825171;26,738995;27,011888;27,296340;-115,685839;6,577103;6,599856;6,590529;6,589356;2,085788;2,065076;2,043700;12,003653
12-03-29_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-29_840.PNG;-9,755679;-9,868955;-9,894026;-9,824737;26,713131;27,003966;27,292984;-115,044408;6,577077;6,599865;6,590521;6,589287;2,087762;2,065675;2,043951;12,003615
12-03-30_340;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-30_340.PNG;-9,755922;-9,868772;-9,893779;-9,825213;26,704262;26,997639;27,289389;-115,181806;6,577116;6,599836;6,590482;6,589363;2,088439;2,066153;2,044220;12,003623
12-03-30_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-30_840.PNG;-9,755570;-9,869123;-9,893981;-9,825126;26,703536;26,994374;27,286600;-115,664515;6,577060;6,599892;6,590514;6,589349;2,088494;2,066400;2,044429;12,003651
12-03-31_339;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-31_339.PNG;-9,755705;-9,869157;-9,893940;-9,825186;26,707275;26,994248;27,287596;-115,322036;6,577081;6,599897;6,590507;6,589359;2,088209;2,066409;2,044354;12,003632
12-03-31_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-31_840.PNG;-9,756116;-9,868719;-9,893775;-9,825160;26,717457;26,995596;27,288783;-114,996001;6,577147;6,599827;6,590481;6,589355;2,087432;2,066307;2,044265;12,003612
12-03-32_339;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-32_339.PNG;-9,756131;-9,868944;-9,894079;-9,824954;26,718636;26,997142;27,289716;-115,034699;6,577149;6,599863;6,590529;6,589322;2,087342;2,066190;2,044196;12,003614
12-03-32_840;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-32_840.PNG;-9,756113;-9,868686;-9,894139;-9,824999;26,706143;26,998925;27,293311;-114,833938;6,577146;6,599822;6,590539;6,589329;2,088295;2,066056;2,043927;12,003602
12-03-33_341;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_29/Images/12-03-33_341.PNG;-9,755929;-9,869045;-9,894169;-9,825235;26,690535;26,999240;27,294443;-114,768308;6,577117;6,599879;6,590544;6,589367;2,089487;2,066032;2,043842;12,003598
