Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
11-59-13_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-13_824.PNG;5,409657;5,352187;5,322816;5,327172;26,000739;26,258047;26,261543;-116,418369;4,320529;4,330896;4,325647;4,331844;2,142837;2,122784;2,122513;12,003691
11-59-14_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-14_323.PNG;5,409837;5,351864;5,323091;5,327590;25,988925;26,252500;26,264885;-116,242099;4,320505;4,330939;4,325611;4,331789;2,143762;2,123214;2,122253;12,003682
11-59-14_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-14_824.PNG;5,409157;5,351972;5,322654;5,327163;25,970970;26,251079;26,265639;-116,184358;4,320595;4,330925;4,325668;4,331845;2,145168;2,123324;2,122195;12,003679
11-59-15_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-15_323.PNG;5,409571;5,351675;5,323113;5,327213;25,955733;26,250303;26,265554;-115,093161;4,320540;4,330964;4,325608;4,331839;2,146363;2,123385;2,122201;12,003618
11-59-15_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-15_824.PNG;5,409459;5,352021;5,323041;5,327195;25,935565;26,247285;26,261735;-116,059046;4,320555;4,330918;4,325617;4,331841;2,147945;2,123619;2,122498;12,003673
11-59-16_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-16_324.PNG;5,409027;5,352052;5,322996;5,326979;25,910768;26,241840;26,257509;-115,728689;4,320612;4,330914;4,325623;4,331870;2,149891;2,124041;2,122826;12,003655
11-59-16_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-16_824.PNG;5,409472;5,352183;5,323068;5,327356;25,890382;26,237333;26,261128;-116,036511;4,320553;4,330897;4,325614;4,331820;2,151493;2,124391;2,122545;12,003672
11-59-17_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-17_323.PNG;5,409418;5,352317;5,322956;5,327401;25,894842;26,234899;26,237241;-115,132416;4,320560;4,330879;4,325629;4,331814;2,151142;2,124580;2,124398;12,003620
11-59-17_823;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-17_823.PNG;5,409585;5,351936;5,322915;5,326974;25,894508;26,232957;26,203496;-114,694065;4,320538;4,330930;4,325634;4,331870;2,151169;2,124731;2,127020;12,003593
11-59-18_325;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-18_325.PNG;5,409648;5,352151;5,322735;5,327253;25,889358;26,230271;26,166796;-115,311923;4,320530;4,330901;4,325658;4,331833;2,151573;2,124940;2,129874;12,003631
11-59-18_823;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-18_823.PNG;5,409445;5,351958;5,322920;5,327567;25,885726;26,231829;26,130565;-115,936027;4,320557;4,330927;4,325633;4,331792;2,151859;2,124819;2,132696;12,003666
11-59-19_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-19_323.PNG;5,409702;5,351958;5,323077;5,327379;25,881995;26,231668;26,097772;-115,558893;4,320523;4,330927;4,325612;4,331817;2,152152;2,124831;2,135253;12,003645
11-59-19_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-19_824.PNG;5,409832;5,351904;5,323077;5,327374;25,881412;26,232090;26,066001;-115,548421;4,320506;4,330934;4,325612;4,331817;2,152198;2,124798;2,137733;12,003645
11-59-20_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-20_324.PNG;5,409738;5,351958;5,323280;5,327729;25,876909;26,232689;26,038313;-116,288653;4,320518;4,330927;4,325586;4,331770;2,152552;2,124752;2,139897;12,003685
11-59-20_823;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-20_823.PNG;5,409895;5,351940;5,323050;5,327159;25,874483;26,235560;26,012077;-115,837020;4,320497;4,330929;4,325616;4,331846;2,152743;2,124529;2,141949;12,003661
11-59-21_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-21_323.PNG;5,409463;5,352057;5,323347;5,327603;25,887561;26,241663;25,990112;-115,761006;4,320554;4,330914;4,325577;4,331787;2,151715;2,124055;2,143669;12,003657
11-59-21_823;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-21_823.PNG;5,409760;5,352290;5,322987;5,327374;25,905645;26,242270;25,978691;-115,083382;4,320515;4,330883;4,325624;4,331817;2,150294;2,124008;2,144563;12,003617
11-59-22_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-22_324.PNG;5,409432;5,351949;5,323050;5,327230;25,915147;26,242708;25,968422;-115,653878;4,320559;4,330928;4,325616;4,331836;2,149547;2,123974;2,145368;12,003651
11-59-22_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-22_824.PNG;5,409544;5,352205;5,323419;5,327356;25,922966;26,242646;25,961799;-115,517102;4,320544;4,330894;4,325567;4,331820;2,148934;2,123979;2,145887;12,003643
11-59-23_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-23_324.PNG;5,409724;5,351949;5,323329;5,327451;25,933515;26,241656;25,955839;-115,362639;4,320520;4,330928;4,325579;4,331807;2,148106;2,124056;2,146354;12,003634
11-59-23_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-23_824.PNG;5,409499;5,351940;5,323244;5,327397;25,951309;26,243491;25,954152;-115,311923;4,320550;4,330929;4,325590;4,331814;2,146710;2,123913;2,146487;12,003631
11-59-24_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-24_324.PNG;5,409351;5,351976;5,323334;5,327464;25,963852;26,246202;25,961959;-116,092991;4,320569;4,330924;4,325578;4,331805;2,145726;2,123703;2,145875;12,003675
11-59-24_823;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-24_823.PNG;5,409675;5,351850;5,323406;5,327460;25,961495;26,250534;25,972803;-115,685839;4,320526;4,330941;4,325569;4,331806;2,145911;2,123367;2,145025;12,003653
11-59-25_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-25_323.PNG;5,409652;5,352264;5,323158;5,327590;25,958941;26,252823;25,985181;-116,574983;4,320529;4,330886;4,325602;4,331789;2,146111;2,123189;2,144055;12,003699
11-59-25_823;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-25_823.PNG;5,409724;5,352367;5,323064;5,327329;25,966993;26,252185;26,001272;-115,958228;4,320520;4,330873;4,325614;4,331823;2,145480;2,123239;2,142795;12,003667
11-59-26_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-26_324.PNG;5,409459;5,352273;5,323289;5,327536;25,962027;26,254152;26,024891;-116,070342;4,320555;4,330885;4,325584;4,331796;2,145869;2,123086;2,140947;12,003673
11-59-26_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-26_824.PNG;5,409634;5,352268;5,323257;5,327433;25,954646;26,251732;26,044924;-116,735356;4,320532;4,330886;4,325589;4,331810;2,146448;2,123274;2,139380;12,003707
11-59-27_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-27_324.PNG;5,409544;5,352268;5,323505;5,327684;25,942889;26,250088;26,034128;-116,138519;4,320544;4,330886;4,325556;4,331776;2,147370;2,123401;2,140224;12,003677
11-59-27_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-27_824.PNG;5,409567;5,352133;5,323410;5,327451;25,937943;26,247984;26,023406;-115,558893;4,320541;4,330904;4,325568;4,331807;2,147758;2,123565;2,141063;12,003645
11-59-28_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-28_323.PNG;5,409607;5,352344;5,323446;5,327338;25,963837;26,247584;26,009107;-115,750216;4,320535;4,330876;4,325564;4,331822;2,145727;2,123596;2,142182;12,003656
11-59-28_825;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-28_825.PNG;5,409823;5,352097;5,323496;5,327612;26,003403;26,250856;26,001561;-116,288653;4,320507;4,330908;4,325557;4,331786;2,142628;2,123342;2,142772;12,003685
11-59-29_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-29_323.PNG;5,409877;5,352174;5,323523;5,327514;26,021417;26,253138;25,987928;-116,623919;4,320500;4,330898;4,325553;4,331799;2,141218;2,123165;2,143840;12,003701
11-59-29_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-29_824.PNG;5,409778;5,352425;5,323487;5,327549;26,030173;26,256510;25,975427;-116,735356;4,320513;4,330865;4,325558;4,331794;2,140533;2,122903;2,144819;12,003707
11-59-30_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-30_324.PNG;5,409954;5,351994;5,323397;5,327437;26,027627;26,258638;25,968240;-116,059046;4,320489;4,330922;4,325570;4,331809;2,140733;2,122738;2,145382;12,003673
11-59-30_823;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-30_823.PNG;5,409594;5,352353;5,323262;5,327599;26,030538;26,257563;25,966635;-115,685839;4,320537;4,330874;4,325588;4,331787;2,140505;2,122821;2,145508;12,003653
11-59-31_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-31_324.PNG;5,410112;5,352030;5,323590;5,327788;26,036636;26,258193;25,968088;-115,969355;4,320469;4,330917;4,325544;4,331762;2,140028;2,122772;2,145394;12,003668
11-59-31_825;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-31_825.PNG;5,409517;5,352160;5,323613;5,327819;26,051521;26,257463;25,971168;-115,251559;4,320547;4,330900;4,325542;4,331758;2,138865;2,122829;2,145153;12,003628
11-59-32_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-32_323.PNG;5,409873;5,352039;5,323986;5,327531;26,060492;26,258362;25,974568;-115,675168;4,320500;4,330916;4,325492;4,331796;2,138164;2,122759;2,144886;12,003652
11-59-32_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-32_824.PNG;5,409995;5,352250;5,323428;5,327644;26,070816;26,258385;25,977823;-115,122581;4,320484;4,330888;4,325566;4,331782;2,137357;2,122758;2,144631;12,003620
11-59-33_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-33_323.PNG;5,409481;5,352016;5,323617;5,327657;26,074618;26,257540;25,963936;-116,648523;4,320552;4,330919;4,325541;4,331780;2,137060;2,122823;2,145720;12,003703
11-59-33_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-33_824.PNG;5,409639;5,351994;5,323604;5,327401;26,088216;26,258354;25,946757;-117,081315;4,320531;4,330922;4,325543;4,331814;2,135999;2,122760;2,147067;12,003723
11-59-34_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-34_324.PNG;5,409724;5,352223;5,323352;5,327837;26,124944;26,258554;25,935793;-115,707230;4,320520;4,330892;4,325576;4,331756;2,133134;2,122744;2,147927;12,003654
11-59-34_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-34_824.PNG;5,409850;5,352088;5,323883;5,327388;26,150649;26,255619;25,931813;-115,869861;4,320503;4,330910;4,325506;4,331816;2,131131;2,122972;2,148239;12,003663
11-59-35_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-35_324.PNG;5,409607;5,351967;5,323905;5,327675;26,131368;26,257255;25,935284;-116,002850;4,320535;4,330926;4,325503;4,331777;2,132633;2,122845;2,147967;12,003670
11-59-35_823;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-35_823.PNG;5,409643;5,352349;5,323658;5,327599;26,121602;26,255143;25,939569;-115,902863;4,320531;4,330875;4,325536;4,331787;2,133395;2,123009;2,147631;12,003664
11-59-36_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-36_324.PNG;5,409805;5,352255;5,324000;5,327603;26,123621;26,248936;25,944842;-116,648523;4,320509;4,330887;4,325490;4,331787;2,133237;2,123491;2,147217;12,003703
11-59-36_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-36_824.PNG;5,409756;5,352196;5,323784;5,327383;26,138016;26,245442;25,942190;-116,138519;4,320516;4,330895;4,325519;4,331816;2,132115;2,123762;2,147425;12,003677
11-59-37_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-37_324.PNG;5,409760;5,351931;5,323829;5,327594;26,155640;26,241095;25,932155;-115,611498;4,320515;4,330930;4,325513;4,331788;2,130743;2,124099;2,148212;12,003648
11-59-37_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-37_824.PNG;5,410071;5,352165;5,323703;5,327666;26,160548;26,238600;25,934981;-115,793478;4,320474;4,330899;4,325530;4,331779;2,130361;2,124293;2,147991;12,003659
11-59-38_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-38_324.PNG;5,409774;5,352021;5,323689;5,327388;26,183037;26,236665;25,936796;-116,014051;4,320513;4,330918;4,325531;4,331816;2,128611;2,124443;2,147848;12,003670
11-59-38_823;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-38_823.PNG;5,409810;5,352008;5,323874;5,327864;26,207437;26,232228;25,935892;-116,823336;4,320508;4,330920;4,325507;4,331752;2,126714;2,124788;2,147919;12,003711
11-59-39_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-39_324.PNG;5,409846;5,351954;5,323923;5,327626;26,236596;26,229718;25,938110;-116,760375;4,320504;4,330927;4,325500;4,331784;2,124449;2,124983;2,147745;12,003708
11-59-39_823;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-39_823.PNG;5,410170;5,352133;5,323896;5,327756;26,257109;26,232251;25,943732;-115,664515;4,320461;4,330904;4,325504;4,331767;2,122857;2,124786;2,147304;12,003651
11-59-40_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-40_324.PNG;5,409688;5,352129;5,323973;5,327500;26,276953;26,234531;25,947714;-115,454894;4,320525;4,330904;4,325494;4,331801;2,121318;2,124609;2,146992;12,003639
11-59-40_823;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-40_823.PNG;5,409666;5,352228;5,323824;5,327630;26,306122;26,240811;25,955793;-116,002850;4,320528;4,330891;4,325514;4,331783;2,119057;2,124121;2,146358;12,003670
11-59-41_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-41_323.PNG;5,409873;5,352151;5,323685;5,327266;26,310586;26,246547;25,960134;-115,664515;4,320500;4,330901;4,325532;4,331832;2,118712;2,123676;2,146018;12,003651
11-59-41_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-41_824.PNG;5,409805;5,352268;5,323766;5,327720;26,318316;26,250557;25,955900;-115,301825;4,320509;4,330886;4,325521;4,331771;2,118113;2,123365;2,146350;12,003631
11-59-42_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-42_324.PNG;5,409576;5,352273;5,323712;5,327464;26,333241;26,253614;25,954235;-115,980502;4,320539;4,330885;4,325528;4,331805;2,116958;2,123128;2,146480;12,003669
11-59-42_823;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-42_823.PNG;5,410004;5,352385;5,323802;5,327756;26,343204;26,255511;25,944621;-116,347304;4,320483;4,330870;4,325516;4,331767;2,116187;2,122980;2,147234;12,003688
11-59-43_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-43_324.PNG;5,409441;5,352448;5,323496;5,327806;26,339374;26,256817;25,950222;-115,664515;4,320557;4,330862;4,325557;4,331760;2,116484;2,122879;2,146795;12,003651
11-59-43_823;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-43_823.PNG;5,409585;5,352506;5,323725;5,327626;26,339613;26,255542;25,958294;-116,382742;4,320538;4,330854;4,325527;4,331784;2,116465;2,122978;2,146162;12,003690
11-59-44_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-44_324.PNG;5,409625;5,352425;5,323617;5,327743;26,328019;26,250680;25,968879;-114,938362;4,320533;4,330865;4,325541;4,331768;2,117362;2,123355;2,145332;12,003608
11-59-44_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-44_824.PNG;5,410031;5,352277;5,323712;5,327707;26,311348;26,244866;25,979474;-115,643258;4,320479;4,330884;4,325528;4,331773;2,118653;2,123807;2,144502;12,003650
11-59-45_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-45_323.PNG;5,409837;5,352564;5,323793;5,327505;26,304860;26,242700;25,987045;-115,847949;4,320505;4,330846;4,325518;4,331800;2,119155;2,123975;2,143909;12,003662
11-59-45_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-45_824.PNG;5,409729;5,352470;5,323680;5,327657;26,308654;26,239621;25,992433;-116,442226;4,320519;4,330859;4,325533;4,331780;2,118861;2,124214;2,143487;12,003693
11-59-46_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-46_324.PNG;5,409927;5,352340;5,323869;5,327895;26,307600;26,236550;25,988400;-116,138519;4,320493;4,330876;4,325508;4,331748;2,118943;2,124452;2,143803;12,003677
11-59-46_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-46_824.PNG;5,409801;5,352299;5,323586;5,327693;26,296365;26,229073;25,992373;-116,526402;4,320510;4,330881;4,325545;4,331775;2,119813;2,125033;2,143492;12,003697
11-59-47_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-47_323.PNG;5,410193;5,352282;5,323955;5,327756;26,280206;26,222988;25,994785;-115,707230;4,320458;4,330884;4,325496;4,331767;2,121065;2,125505;2,143303;12,003654
11-59-47_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-47_824.PNG;5,409571;5,352448;5,323937;5,327756;26,263525;26,216228;25,999597;-115,782637;4,320540;4,330862;4,325499;4,331767;2,122359;2,126030;2,142926;12,003658
11-59-48_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-48_323.PNG;5,409639;5,352313;5,323878;5,327657;26,265131;26,211012;26,005482;-115,548421;4,320531;4,330880;4,325506;4,331780;2,122234;2,126436;2,142465;12,003645
11-59-48_823;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-48_823.PNG;5,409981;5,352264;5,323824;5,327585;26,275854;26,207721;26,008772;-115,496302;4,320486;4,330886;4,325514;4,331789;2,121403;2,126691;2,142208;12,003642
11-59-49_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-49_324.PNG;5,409652;5,352322;5,323743;5,327788;26,269458;26,206379;26,016282;-115,771813;4,320529;4,330879;4,325524;4,331762;2,121899;2,126796;2,141620;12,003657
11-59-49_823;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-49_823.PNG;5,409666;5,352533;5,323887;5,327639;26,266937;26,206011;26,028427;-116,207395;4,320528;4,330851;4,325505;4,331782;2,122094;2,126824;2,140670;12,003681
11-59-50_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-50_323.PNG;5,409904;5,352282;5,324031;5,327985;26,273294;26,206916;26,042110;-115,251559;4,320496;4,330884;4,325486;4,331736;2,121601;2,126754;2,139600;12,003628
11-59-50_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-50_824.PNG;5,409900;5,352174;5,323779;5,327972;26,290019;26,205934;26,051910;-115,241551;4,320497;4,330898;4,325519;4,331738;2,120305;2,126830;2,138834;12,003627
11-59-51_324;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-51_324.PNG;5,410566;5,352255;5,323739;5,327747;26,300127;26,205551;26,056052;-115,936027;4,320408;4,330887;4,325525;4,331768;2,119522;2,126860;2,138510;12,003666
11-59-51_823;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-51_823.PNG;5,409742;5,352403;5,323847;5,328057;26,313873;26,207668;26,062682;-115,548421;4,320517;4,330868;4,325511;4,331727;2,118457;2,126696;2,137993;12,003645
11-59-52_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-52_323.PNG;5,410004;5,352596;5,323968;5,327779;26,334620;26,206517;26,063498;-116,442226;4,320483;4,330842;4,325494;4,331764;2,116851;2,126785;2,137929;12,003693
11-59-52_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-52_824.PNG;5,409963;5,352308;5,323968;5,327711;26,338935;26,209086;26,063040;-116,014051;4,320488;4,330880;4,325494;4,331773;2,116518;2,126585;2,137964;12,003670
11-59-53_323;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-53_323.PNG;5,409706;5,351886;5,324081;5,327612;26,322766;26,212147;26,060812;-116,059046;4,320522;4,330936;4,325480;4,331786;2,117769;2,126348;2,138139;12,003673
11-59-53_824;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_20/Images/11-59-53_824.PNG;5,410094;5,352412;5,323860;5,327446;26,317623;26,212308;26,060774;-116,466168;4,320471;4,330867;4,325509;4,331808;2,118167;2,126335;2,138142;12,003694
