Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
09-30-03_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-03_791.PNG;-72,487714;15,641972;15,624632;15,670430;25,492482;25,358370;25,552583;-109,130911;11,884865;3,117265;3,113111;3,112837;2,182985;2,193699;2,178200;12,003045
09-30-04_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-04_291.PNG;-72,488755;15,642059;15,625765;15,670709;25,484772;25,356584;25,553513;-109,388354;11,884876;3,117256;3,112995;3,112809;2,183600;2,193842;2,178126;12,003081
09-30-04_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-04_791.PNG;-72,487167;15,641816;15,625689;15,670384;25,478956;25,354812;25,556136;-108,968277;11,884859;3,117281;3,113002;3,112842;2,184063;2,193984;2,177917;12,003022
09-30-05_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-05_291.PNG;-72,485634;15,642065;15,625474;15,670865;25,452328;25,353852;25,559531;-109,623527;11,884842;3,117255;3,113024;3,112793;2,186188;2,194061;2,177647;12,003113
09-30-05_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-05_791.PNG;-72,487276;15,641700;15,625503;15,670697;25,423724;25,354768;25,562822;-109,009637;11,884860;3,117293;3,113021;3,112810;2,188472;2,193988;2,177386;12,003028
09-30-06_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-06_291.PNG;-72,487495;15,642123;15,625079;15,670378;25,400658;25,355274;25,565432;-109,232809;11,884862;3,117249;3,113065;3,112843;2,190315;2,193947;2,177178;12,003060
09-30-06_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-06_791.PNG;-72,486017;15,642215;15,625375;15,670436;25,384263;25,355795;25,567104;-109,511656;11,884846;3,117240;3,113035;3,112837;2,191627;2,193905;2,177045;12,003098
09-30-07_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-07_291.PNG;-72,490452;15,641787;15,625155;15,670482;25,370632;25,356108;25,569923;-109,275687;11,884894;3,117284;3,113057;3,112832;2,192717;2,193880;2,176821;12,003065
09-30-07_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-07_791.PNG;-72,487386;15,641798;15,625770;15,670854;25,348346;25,356829;25,571918;-109,030404;11,884861;3,117283;3,112994;3,112794;2,194502;2,193822;2,176663;12,003031
09-30-08_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-08_291.PNG;-72,487441;15,641856;15,625532;15,670262;25,322746;25,358117;25,574190;-109,114064;11,884862;3,117277;3,113018;3,112855;2,196553;2,193719;2,176482;12,003043
09-30-08_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-08_791.PNG;-72,489083;15,641352;15,624986;15,670511;25,319638;25,357894;25,578601;-109,493914;11,884880;3,117328;3,113074;3,112829;2,196803;2,193737;2,176132;12,003095
09-30-09_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-09_291.PNG;-72,487769;15,641874;15,625434;15,669972;25,317386;25,359494;25,582081;-109,310170;11,884865;3,117275;3,113029;3,112884;2,196983;2,193609;2,175855;12,003070
09-30-09_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-09_791.PNG;-72,485087;15,642065;15,625242;15,670563;25,310935;25,360797;25,585225;-109,143571;11,884836;3,117255;3,113048;3,112824;2,197501;2,193505;2,175605;12,003047
09-30-10_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-10_291.PNG;-72,486291;15,641943;15,625230;15,670662;25,307183;25,361549;25,589510;-109,418986;11,884849;3,117268;3,113049;3,112813;2,197802;2,193445;2,175265;12,003085
09-30-10_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-10_791.PNG;-72,485853;15,641792;15,625253;15,670871;25,303445;25,363045;25,592969;-109,414602;11,884844;3,117283;3,113047;3,112792;2,198101;2,193325;2,174990;12,003085
09-30-11_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-11_291.PNG;-72,486072;15,642088;15,625120;15,670424;25,297406;25,364623;25,596016;-109,072116;11,884847;3,117253;3,113061;3,112838;2,198586;2,193198;2,174748;12,003037
09-30-11_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-11_791.PNG;-72,485415;15,641671;15,625079;15,670488;25,295215;25,363760;25,598388;-109,215728;11,884840;3,117296;3,113065;3,112831;2,198762;2,193267;2,174560;12,003057
09-30-12_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-12_291.PNG;-72,487112;15,641816;15,625288;15,670598;25,294183;25,363469;25,603238;-109,109859;11,884858;3,117281;3,113043;3,112820;2,198845;2,193291;2,174175;12,003042
09-30-12_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-12_791.PNG;-72,487933;15,641943;15,624911;15,670430;25,296099;25,363953;25,606752;-109,194432;11,884867;3,117268;3,113082;3,112837;2,198691;2,193252;2,173896;12,003054
09-30-13_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-13_291.PNG;-72,488262;15,642146;15,625027;15,670523;25,297235;25,364087;25,610754;-109,323143;11,884871;3,117247;3,113070;3,112828;2,198600;2,193241;2,173578;12,003072
09-30-13_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-13_791.PNG;-72,488864;15,642082;15,625370;15,670651;25,294777;25,364333;25,613878;-109,410221;11,884877;3,117253;3,113035;3,112815;2,198797;2,193222;2,173330;12,003084
09-30-14_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-14_291.PNG;-72,486236;15,641723;15,625486;15,670447;25,291643;25,364296;25,615899;-109,502779;11,884849;3,117290;3,113023;3,112835;2,199049;2,193225;2,173170;12,003096
09-30-14_790;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-14_790.PNG;-72,487167;15,641897;15,625544;15,670111;25,289341;25,364534;25,618761;-109,327473;11,884859;3,117272;3,113017;3,112870;2,199233;2,193205;2,172943;12,003073
09-30-15_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-15_291.PNG;-72,485689;15,641706;15,625132;15,670389;25,289608;25,364832;25,621668;-109,520543;11,884843;3,117292;3,113060;3,112841;2,199212;2,193182;2,172712;12,003099
09-30-15_790;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-15_790.PNG;-72,484156;15,642065;15,625358;15,670674;25,291064;25,365174;25,623599;-109,288599;11,884826;3,117255;3,113036;3,112812;2,199095;2,193154;2,172559;12,003067
09-30-16_290;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-16_290.PNG;-72,485415;15,641810;15,625445;15,670645;25,290655;25,364199;25,624545;-109,109859;11,884840;3,117281;3,113027;3,112815;2,199128;2,193232;2,172484;12,003042
09-30-16_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-16_791.PNG;-72,491492;15,641566;15,625236;15,670262;25,289059;25,363298;25,626131;-109,357850;11,884906;3,117306;3,113049;3,112855;2,199256;2,193304;2,172358;12,003077
09-30-17_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-17_291.PNG;-72,487824;15,641700;15,625300;15,670047;25,287923;25,361772;25,628941;-109,055403;11,884866;3,117293;3,113042;3,112877;2,199347;2,193427;2,172135;12,003034
09-30-17_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-17_791.PNG;-72,486510;15,641972;15,625497;15,670616;25,290700;25,360983;25,630880;-109,211464;11,884852;3,117265;3,113022;3,112818;2,199124;2,193490;2,171981;12,003057
09-30-18_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-18_291.PNG;-72,483828;15,641897;15,625248;15,670314;25,291977;25,361154;25,631481;-109,357850;11,884822;3,117272;3,113048;3,112849;2,199022;2,193476;2,171934;12,003077
09-30-18_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-18_791.PNG;-72,489138;15,641555;15,624545;15,670639;25,290945;25,361482;25,632946;-109,164721;11,884880;3,117308;3,113120;3,112816;2,199105;2,193450;2,171818;12,003050
09-30-19_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-19_291.PNG;-72,487605;15,641636;15,625300;15,670465;25,286727;25,362189;25,635209;-109,379626;11,884863;3,117299;3,113042;3,112834;2,199443;2,193393;2,171638;12,003080
09-30-19_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-19_791.PNG;-72,488317;15,641723;15,624917;15,670529;25,284582;25,362598;25,636366;-109,254217;11,884871;3,117290;3,113082;3,112827;2,199615;2,193360;2,171546;12,003062
09-30-20_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-20_291.PNG;-72,488919;15,642036;15,624626;15,670668;25,281501;25,362420;25,638313;-109,160486;11,884878;3,117258;3,113111;3,112813;2,199863;2,193375;2,171392;12,003049
09-30-20_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-20_791.PNG;-72,485744;15,641839;15,624952;15,670546;25,276045;25,362509;25,641087;-109,135129;11,884843;3,117278;3,113078;3,112825;2,200301;2,193368;2,171172;12,003046
09-30-21_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-21_291.PNG;-72,488700;15,641642;15,624940;15,670198;25,275763;25,361936;25,643508;-109,177439;11,884875;3,117299;3,113079;3,112861;2,200323;2,193414;2,170980;12,003052
09-30-21_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-21_791.PNG;-72,486401;15,641879;15,625033;15,670262;25,276156;25,360544;25,645929;-109,271388;11,884850;3,117274;3,113070;3,112855;2,200292;2,193525;2,170788;12,003065
09-30-22_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-22_291.PNG;-72,488262;15,642007;15,625201;15,670552;25,275421;25,360298;25,644718;-109,485059;11,884871;3,117261;3,113052;3,112825;2,200351;2,193545;2,170884;12,003094
09-30-22_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-22_791.PNG;-72,485196;15,641375;15,625137;15,670471;25,273581;25,359286;25,642936;-109,135129;11,884837;3,117326;3,113059;3,112833;2,200499;2,193626;2,171025;12,003046
09-30-23_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-23_291.PNG;-72,486455;15,641671;15,625103;15,670418;25,271792;25,358333;25,638584;-109,318816;11,884851;3,117296;3,113063;3,112838;2,200642;2,193702;2,171371;12,003071
09-30-23_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-23_791.PNG;-72,487331;15,641735;15,625195;15,670540;25,266287;25,358154;25,633104;-109,353503;11,884861;3,117289;3,113053;3,112826;2,201085;2,193716;2,171805;12,003076
09-30-24_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-24_291.PNG;-72,482679;15,641903;15,625364;15,670592;25,260804;25,356264;25,630000;-109,458558;11,884810;3,117272;3,113036;3,112821;2,201525;2,193868;2,172051;12,003091
09-30-24_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-24_791.PNG;-72,484485;15,641294;15,624922;15,670117;25,260604;25,355944;25,630399;-109,005490;11,884830;3,117334;3,113081;3,112869;2,201541;2,193893;2,172020;12,003027
09-30-25_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-25_291.PNG;-72,483773;15,641410;15,624876;15,670320;25,267934;25,356569;25,632338;-109,331805;11,884822;3,117323;3,113086;3,112849;2,200952;2,193843;2,171866;12,003073
09-30-25_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-25_791.PNG;-72,480928;15,641659;15,624957;15,670929;25,267555;25,356353;25,635419;-109,047061;11,884791;3,117297;3,113077;3,112786;2,200983;2,193861;2,171621;12,003033
09-30-26_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-26_291.PNG;-72,483445;15,641845;15,625201;15,670488;25,266613;25,355594;25,638757;-109,122483;11,884818;3,117278;3,113052;3,112831;2,201058;2,193921;2,171357;12,003044
09-30-26_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-26_791.PNG;-72,487003;15,641769;15,625155;15,670070;25,266079;25,356978;25,640553;-109,232809;11,884857;3,117286;3,113057;3,112874;2,201101;2,193810;2,171214;12,003060
09-30-27_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-27_291.PNG;-72,485251;15,641514;15,625277;15,670465;25,267667;25,357023;25,640155;-108,988928;11,884838;3,117312;3,113045;3,112834;2,200974;2,193807;2,171246;12,003025
09-30-27_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-27_791.PNG;-72,487167;15,642007;15,624830;15,670633;25,265849;25,356956;25,640050;-109,013786;11,884859;3,117261;3,113091;3,112816;2,201120;2,193812;2,171254;12,003029
09-30-28_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-28_291.PNG;-72,488371;15,641787;15,624742;15,670720;25,265307;25,356286;25,641869;-109,013786;11,884872;3,117284;3,113100;3,112807;2,201163;2,193866;2,171110;12,003029
09-30-28_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-28_791.PNG;-72,484321;15,641329;15,625277;15,670662;25,264031;25,355475;25,642177;-109,114064;11,884828;3,117331;3,113045;3,112813;2,201266;2,193931;2,171086;12,003043
09-30-29_290;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-29_290.PNG;-72,485744;15,641926;15,624824;15,670610;25,262822;25,354835;25,641230;-109,344816;11,884843;3,117269;3,113091;3,112819;2,201363;2,193982;2,171161;12,003075
09-30-29_790;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-29_790.PNG;-72,487441;15,641381;15,625039;15,670691;25,258245;25,353324;25,640486;-109,292908;11,884862;3,117325;3,113069;3,112810;2,201731;2,194103;2,171220;12,003068
09-30-30_290;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-30_290.PNG;-72,484868;15,641590;15,624789;15,670488;25,254166;25,351694;25,641207;-109,362200;11,884834;3,117304;3,113095;3,112831;2,202059;2,194234;2,171162;12,003077
09-30-30_790;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-30_790.PNG;-72,488152;15,641827;15,625201;15,670215;25,250228;25,349328;25,642049;-109,237086;11,884869;3,117280;3,113052;3,112859;2,202375;2,194423;2,171096;12,003060
09-30-31_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-31_291.PNG;-72,484923;15,641549;15,625277;15,670389;25,245193;25,348963;25,642185;-109,072116;11,884834;3,117308;3,113045;3,112841;2,202780;2,194452;2,171085;12,003037
09-30-31_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-31_791.PNG;-72,488864;15,641821;15,625149;15,670192;25,261538;25,347966;25,643357;-109,164721;11,884877;3,117280;3,113058;3,112862;2,201466;2,194532;2,170992;12,003050
09-30-32_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-32_291.PNG;-72,484923;15,641561;15,625108;15,670668;25,273232;25,346887;25,645981;-109,449746;11,884834;3,117307;3,113062;3,112813;2,200527;2,194619;2,170784;12,003089
09-30-32_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-32_791.PNG;-72,487660;15,641613;15,624841;15,670529;25,276936;25,347386;25,647801;-109,118273;11,884864;3,117302;3,113089;3,112827;2,200229;2,194579;2,170640;12,003043
09-30-33_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-33_291.PNG;-72,485853;15,641294;15,625149;15,670418;25,278428;25,348762;25,648470;-109,502779;11,884844;3,117334;3,113058;3,112838;2,200109;2,194469;2,170587;12,003096
09-30-33_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-33_791.PNG;-72,483992;15,641879;15,625451;15,670262;25,277084;25,349581;25,649794;-109,072116;11,884824;3,117274;3,113027;3,112855;2,200217;2,194403;2,170482;12,003037
09-30-34_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-34_291.PNG;-72,486017;15,641740;15,625480;15,670680;25,278695;25,348926;25,651772;-109,080486;11,884846;3,117289;3,113024;3,112812;2,200088;2,194455;2,170325;12,003038
09-30-34_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-34_791.PNG;-72,482952;15,641659;15,625190;15,670407;25,277062;25,349893;25,652945;-109,336139;11,884813;3,117297;3,113054;3,112840;2,200219;2,194378;2,170232;12,003074
09-30-35_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-35_291.PNG;-72,486565;15,641254;15,625283;15,670743;25,272928;25,350771;25,652990;-109,467381;11,884852;3,117339;3,113044;3,112805;2,200551;2,194308;2,170228;12,003092
09-30-35_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-35_791.PNG;-72,485361;15,641300;15,624975;15,670476;25,270798;25,351233;25,653524;-108,984793;11,884839;3,117334;3,113076;3,112832;2,200722;2,194271;2,170186;12,003024
09-30-36_292;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-36_292.PNG;-72,484759;15,641312;15,625428;15,670238;25,267941;25,351575;25,654487;-109,173197;11,884832;3,117333;3,113029;3,112857;2,200952;2,194243;2,170110;12,003051
09-30-36_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-36_791.PNG;-72,483445;15,641497;15,625300;15,670714;25,256576;25,352059;25,656555;-109,042893;11,884818;3,117314;3,113042;3,112808;2,201865;2,194204;2,169946;12,003033
09-30-37_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-37_291.PNG;-72,484704;15,641781;15,625352;15,670146;25,254588;25,352252;25,657495;-109,397093;11,884832;3,117284;3,113037;3,112866;2,202025;2,194189;2,169871;12,003082
09-30-37_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-37_791.PNG;-72,482843;15,641630;15,624940;15,670964;25,258623;25,351657;25,658767;-109,379626;11,884812;3,117300;3,113079;3,112782;2,201700;2,194237;2,169771;12,003080
09-30-38_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-38_291.PNG;-72,486017;15,641740;15,625033;15,670151;25,256213;25,351344;25,659278;-109,042893;11,884846;3,117289;3,113070;3,112866;2,201894;2,194262;2,169730;12,003033
09-30-38_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-38_791.PNG;-72,486455;15,641126;15,625010;15,670128;25,256999;25,351277;25,658488;-109,232809;11,884851;3,117352;3,113072;3,112868;2,201831;2,194267;2,169793;12,003060
09-30-39_292;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-39_292.PNG;-72,484266;15,641816;15,624615;15,670291;25,257496;25,350995;25,658849;-109,288599;11,884827;3,117281;3,113113;3,112852;2,201791;2,194290;2,169764;12,003067
09-30-39_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-39_791.PNG;-72,486455;15,641288;15,625114;15,670151;25,255901;25,351121;25,657623;-109,219994;11,884851;3,117335;3,113061;3,112866;2,201919;2,194280;2,169861;12,003058
09-30-40_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-40_291.PNG;-72,483554;15,641497;15,625062;15,670529;25,253558;25,350891;25,653990;-109,493914;11,884819;3,117314;3,113067;3,112827;2,202107;2,194298;2,170149;12,003095
09-30-40_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-40_791.PNG;-72,489466;15,641480;15,625352;15,670285;25,247751;25,349335;25,650125;-109,467381;11,884884;3,117315;3,113037;3,112852;2,202574;2,194423;2,170456;12,003092
09-30-41_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-41_291.PNG;-72,487769;15,641868;15,625248;15,670256;25,238091;25,348509;25,649343;-109,507216;11,884865;3,117275;3,113048;3,112855;2,203351;2,194489;2,170518;12,003097
09-30-41_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-41_791.PNG;-72,483500;15,641624;15,624830;15,670262;25,230969;25,347490;25,649260;-109,288599;11,884819;3,117300;3,113091;3,112855;2,203924;2,194570;2,170524;12,003067
09-30-42_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-42_291.PNG;-72,487879;15,641758;15,624957;15,670360;25,219685;25,347334;25,649771;-109,224263;11,884866;3,117287;3,113077;3,112844;2,204831;2,194583;2,170484;12,003058
09-30-42_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-42_791.PNG;-72,483883;15,641375;15,625027;15,670291;25,209324;25,346954;25,649771;-109,160486;11,884823;3,117326;3,113070;3,112852;2,205665;2,194613;2,170484;12,003049
09-30-43_291;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-43_291.PNG;-72,485744;15,641549;15,624847;15,670366;25,198856;25,346292;25,649824;-109,173197;11,884843;3,117308;3,113089;3,112844;2,206508;2,194666;2,170479;12,003051
09-30-43_791;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_35/Images/09-30-43_791.PNG;-72,484485;15,641149;15,624783;15,670070;25,195755;25,346024;25,651095;-109,101455;11,884830;3,117349;3,113095;3,112874;2,206758;2,194688;2,170379;12,003041
