Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
14-28-09_166;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-09_166.PNG;-24,672688;NaN;27,659400;31,308801;-22,443493;-22,293884;-22,359734;-22,434043;8,866972;12,006800;2,035964;1,795220;8,879743;8,857808;8,867472;8,878360
14-28-09_666;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-09_666.PNG;-24,672444;NaN;27,662013;31,297522;-22,443758;-22,293324;-22,359738;-22,434002;8,866938;12,006750;2,035781;1,795917;8,879782;8,857726;8,867472;8,878354
14-28-10_166;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-10_166.PNG;-24,672534;NaN;27,664474;31,286604;-22,443774;-22,293750;-22,359596;-22,433978;8,866950;12,006787;2,035608;1,796593;8,879784;8,857788;8,867451;8,878350
14-28-10_666;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-10_666.PNG;-24,672752;NaN;27,665836;31,274582;-22,443481;-22,293892;-22,359356;-22,434067;8,866981;12,006793;2,035513;1,797336;8,879741;8,857809;8,867416;8,878363
14-28-11_166;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-11_166.PNG;-24,672765;NaN;27,667718;31,261737;-22,443693;-22,294010;-22,359872;-22,434039;8,866982;12,006754;2,035381;1,798132;8,879772;8,857827;8,867492;8,878359
14-28-11_665;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-11_665.PNG;-24,672500;NaN;27,668680;31,254133;-22,443245;-22,293519;-22,359519;-22,434161;8,866945;12,006723;2,035314;1,798602;8,879707;8,857754;8,867440;8,878377
14-28-12_166;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-12_166.PNG;-24,672603;NaN;27,669285;31,251651;-22,443558;-22,293636;-22,359738;-22,433709;8,866960;12,006767;2,035272;1,798756;8,879753;8,857772;8,867472;8,878311
14-28-12_666;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-12_666.PNG;-24,672564;NaN;27,669608;31,245954;-22,443807;-22,293502;-22,359385;-22,433929;8,866954;12,006792;2,035249;1,799109;8,879789;8,857752;8,867420;8,878343
14-28-13_165;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-13_165.PNG;-24,672966;NaN;27,671942;31,243260;-22,443644;-22,293774;-22,359783;-22,434067;8,867010;12,006810;2,035086;1,799276;8,879765;8,857792;8,867479;8,878363
14-28-13_666;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-13_666.PNG;-24,672915;NaN;27,672010;31,242693;-22,443742;-22,294022;-22,359909;-22,433900;8,867003;12,006796;2,035081;1,799311;8,879780;8,857828;8,867497;8,878339
14-28-14_166;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-14_166.PNG;-24,672808;NaN;27,672793;31,237123;-22,443583;-22,294046;-22,359535;-22,433831;8,866988;12,006819;2,035026;1,799656;8,879756;8,857832;8,867443;8,878329
14-28-14_665;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-14_665.PNG;-24,672774;NaN;27,669463;31,228776;-22,443709;-22,293762;-22,359629;-22,433945;8,866984;12,006716;2,035259;1,800174;8,879775;8,857790;8,867456;8,878345
14-28-15_166;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-15_166.PNG;-24,672543;NaN;27,667309;31,223103;-22,443473;-22,293864;-22,359726;-22,433636;8,866951;12,006739;2,035410;1,800525;8,879740;8,857805;8,867471;8,878300
14-28-15_666;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-15_666.PNG;-24,672731;NaN;27,667147;31,216317;-22,443966;-22,293709;-22,359990;-22,433929;8,866978;12,006768;2,035421;1,800946;8,879812;8,857782;8,867509;8,878343
14-28-16_166;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-16_166.PNG;-24,672727;NaN;27,663571;31,205718;-22,443664;-22,293876;-22,359767;-22,433957;8,866977;12,006773;2,035672;1,801604;8,879768;8,857807;8,867477;8,878347
14-28-16_666;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-16_666.PNG;-24,672684;NaN;27,659783;31,197399;-22,443807;-22,293908;-22,359706;-22,433676;8,866971;12,006735;2,035937;1,802120;8,879789;8,857812;8,867468;8,878306
14-28-17_166;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-17_166.PNG;-24,673124;NaN;27,659808;31,191156;-22,443803;-22,293807;-22,359669;-22,434112;8,867032;12,006782;2,035935;1,802507;8,879788;8,857797;8,867462;8,878370
14-28-17_666;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-17_666.PNG;-24,672936;NaN;27,660617;31,187364;-22,443453;-22,293701;-22,359799;-22,433925;8,867006;12,006799;2,035878;1,802743;8,879737;8,857781;8,867481;8,878342
14-28-18_166;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-18_166.PNG;-24,672714;NaN;27,660762;31,182323;-22,443815;-22,294030;-22,359913;-22,433619;8,866975;12,006763;2,035868;1,803056;8,879790;8,857830;8,867498;8,878298
14-28-18_666;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-18_666.PNG;-24,672987;NaN;27,656991;31,182448;-22,443815;-22,293855;-22,359746;-22,433868;8,867013;12,006782;2,036132;1,803048;8,879790;8,857804;8,867474;8,878334
14-28-19_165;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-19_165.PNG;-24,672906;NaN;27,650701;31,183206;-22,443587;-22,293859;-22,359564;-22,433933;8,867002;12,006757;2,036573;1,803001;8,879757;8,857804;8,867447;8,878344
14-28-19_666;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-19_666.PNG;-24,672744;NaN;27,646863;31,181488;-22,443770;-22,293859;-22,360015;-22,434047;8,866979;12,006816;2,036842;1,803107;8,879784;8,857804;8,867513;8,878360
14-28-20_165;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-20_165.PNG;-24,672906;NaN;27,644685;31,183245;-22,443436;-22,293855;-22,359722;-22,434173;8,867002;12,006779;2,036994;1,802998;8,879735;8,857804;8,867470;8,878379
14-28-20_666;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-20_666.PNG;-24,672842;NaN;27,642711;31,179415;-22,443766;-22,294014;-22,359868;-22,433685;8,866993;12,006741;2,037133;1,803236;8,879783;8,857827;8,867491;8,878307
14-28-21_166;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-21_166.PNG;-24,672846;NaN;27,640202;31,172082;-22,443717;-22,293965;-22,359942;-22,433851;8,866994;12,006758;2,037308;1,803691;8,879776;8,857820;8,867502;8,878332
14-28-21_665;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-21_665.PNG;-24,672825;NaN;27,639045;31,166536;-22,443571;-22,294014;-22,359803;-22,433803;8,866991;12,006782;2,037389;1,804036;8,879754;8,857827;8,867482;8,878325
14-28-22_165;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-22_165.PNG;-24,672761;NaN;27,639700;31,165874;-22,443375;-22,293644;-22,359539;-22,433872;8,866982;12,006791;2,037344;1,804077;8,879726;8,857773;8,867443;8,878335
14-28-22_666;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-22_666.PNG;-24,672756;NaN;27,639547;31,166133;-22,443567;-22,293896;-22,359462;-22,433811;8,866981;12,006746;2,037354;1,804061;8,879754;8,857810;8,867432;8,878326
14-28-23_166;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-23_166.PNG;-24,673047;NaN;27,639921;31,163092;-22,443742;-22,294066;-22,359539;-22,433864;8,867022;12,006810;2,037328;1,804250;8,879780;8,857835;8,867443;8,878334
14-28-23_665;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_8/Images/14-28-23_665.PNG;-24,672688;NaN;27,641495;31,161020;-22,443778;-22,293884;-22,359820;-22,434136;8,866972;12,006806;2,037218;1,804379;8,879785;8,857808;8,867484;8,878373
