Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
10-53-53_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-53-53_654.PNG;-72,508535;-34,411775;-34,394428;-34,406083;25,917614;26,180577;26,361813;-111,328464;11,885091;10,072988;10,060242;10,069444;2,149354;2,128802;2,114748;12,003313
10-53-54_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-53-54_154.PNG;-72,514679;-34,412469;-34,394046;-34,405773;25,917181;26,180707;26,366818;-110,700419;11,885158;10,073062;10,060201;10,069411;2,149388;2,128792;2,114362;12,003245
10-53-54_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-53-54_654.PNG;-72,508974;-34,412074;-34,393861;-34,405914;25,915731;26,180247;26,370705;-110,988506;11,885096;10,073020;10,060182;10,069426;2,149502;2,128828;2,114061;12,003277
10-53-55_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-53-55_154.PNG;-72,508864;-34,412074;-34,393883;-34,406077;25,919542;26,180960;26,374477;-111,198383;11,885095;10,073020;10,060184;10,069444;2,149202;2,128772;2,113770;12,003300
10-53-55_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-53-55_654.PNG;-72,511277;-34,412068;-34,394215;-34,406505;25,926619;26,182171;26,377479;-110,669109;11,885121;10,073019;10,060219;10,069489;2,148647;2,128678;2,113538;12,003241
10-53-56_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-53-56_154.PNG;-72,508864;-34,412209;-34,394293;-34,406286;25,930552;26,183282;26,380040;-111,203990;11,885095;10,073034;10,060228;10,069466;2,148338;2,128592;2,113340;12,003300
10-53-56_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-53-56_654.PNG;-72,511552;-34,411826;-34,394035;-34,406179;25,931244;26,184079;26,381931;-110,901939;11,885124;10,072994;10,060200;10,069454;2,148284;2,128530;2,113194;12,003268
10-53-57_153;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-53-57_153.PNG;-72,511168;-34,411882;-34,394237;-34,405999;25,928988;26,185113;26,379639;-110,737120;11,885120;10,073000;10,060222;10,069435;2,148461;2,128449;2,113371;12,003249
10-53-57_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-53-57_654.PNG;-72,513801;-34,412373;-34,394439;-34,406359;25,935786;26,186600;26,372341;-110,596575;11,885148;10,073051;10,060243;10,069473;2,147927;2,128334;2,113935;12,003233
10-53-58_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-53-58_154.PNG;-72,508864;-34,412074;-34,394304;-34,406196;25,935125;26,186577;26,365437;-110,923483;11,885095;10,073020;10,060229;10,069456;2,147979;2,128335;2,114468;12,003270
10-53-58_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-53-58_654.PNG;-72,510181;-34,412356;-34,394400;-34,406241;25,935178;26,187198;26,361720;-110,789877;11,885109;10,073050;10,060239;10,069461;2,147975;2,128287;2,114756;12,003255
10-53-59_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-53-59_154.PNG;-72,513033;-34,412283;-34,394231;-34,406393;25,933735;26,187964;26,359067;-110,758176;11,885140;10,073042;10,060221;10,069477;2,148088;2,128227;2,114961;12,003251
10-53-59_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-53-59_654.PNG;-72,508480;-34,412175;-34,393973;-34,406139;25,935307;26,188723;26,354495;-111,311363;11,885091;10,073031;10,060194;10,069450;2,147965;2,128168;2,115314;12,003312
10-54-00_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-00_154.PNG;-72,512429;-34,412096;-34,394299;-34,406449;25,934745;26,190133;26,347327;-111,176000;11,885133;10,073022;10,060228;10,069483;2,148009;2,128059;2,115868;12,003297
10-54-00_653;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-00_653.PNG;-72,510839;-34,411826;-34,394333;-34,406218;25,929489;26,191130;26,336823;-111,026710;11,885116;10,072994;10,060232;10,069458;2,148422;2,127981;2,116681;12,003281
10-54-01_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-01_154.PNG;-72,507713;-34,411989;-34,394394;-34,406342;25,917052;26,191543;26,329274;-111,098203;11,885082;10,073011;10,060238;10,069472;2,149398;2,127949;2,117265;12,003289
10-54-01_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-01_654.PNG;-72,508919;-34,412288;-34,394400;-34,406286;25,902003;26,189650;26,325616;-111,054123;11,885095;10,073043;10,060239;10,069466;2,150580;2,128096;2,117548;12,003284
10-54-02_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-02_154.PNG;-72,510510;-34,411848;-34,394473;-34,406607;25,894212;26,187221;26,323729;-111,164834;11,885113;10,072996;10,060247;10,069500;2,151192;2,128285;2,117694;12,003296
10-54-02_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-02_654.PNG;-72,510619;-34,411860;-34,394731;-34,406179;25,883216;26,186929;26,321419;-111,153686;11,885114;10,072997;10,060274;10,069454;2,152056;2,128308;2,117873;12,003295
10-54-03_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-03_154.PNG;-72,506452;-34,412232;-34,394136;-34,406145;25,880980;26,185719;26,318408;-111,397283;11,885069;10,073037;10,060211;10,069451;2,152232;2,128402;2,118106;12,003321
10-54-03_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-03_654.PNG;-72,514459;-34,412254;-34,394209;-34,406353;25,885946;26,185650;26,317037;-111,431942;11,885156;10,073039;10,060219;10,069473;2,151842;2,128407;2,118212;12,003324
10-54-04_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-04_154.PNG;-72,510894;-34,412773;-34,394001;-34,406460;25,885847;26,184891;26,317592;-111,542818;11,885117;10,073094;10,060197;10,069484;2,151849;2,128466;2,118169;12,003335
10-54-04_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-04_654.PNG;-72,508042;-34,411910;-34,394467;-34,406280;25,886636;26,184623;26,319039;-110,837690;11,885086;10,073003;10,060246;10,069465;2,151787;2,128487;2,118057;12,003260
10-54-05_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-05_154.PNG;-72,506397;-34,412221;-34,394417;-34,406269;25,888190;26,185703;26,322142;-110,939684;11,885068;10,073035;10,060241;10,069464;2,151665;2,128403;2,117817;12,003272
10-54-05_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-05_654.PNG;-72,508974;-34,412136;-34,394625;-34,406190;25,886090;26,186186;26,325223;-111,037662;11,885096;10,073026;10,060263;10,069456;2,151830;2,128366;2,117579;12,003282
10-54-06_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-06_154.PNG;-72,507822;-34,412260;-34,394653;-34,406269;25,878061;26,185811;26,327302;-110,768728;11,885083;10,073040;10,060266;10,069464;2,152462;2,128395;2,117418;12,003253
10-54-06_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-06_654.PNG;-72,509742;-34,411933;-34,394754;-34,405987;25,878015;26,184937;26,328920;-111,181589;11,885104;10,073005;10,060276;10,069434;2,152465;2,128463;2,117292;12,003298
10-54-07_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-07_154.PNG;-72,509961;-34,412063;-34,394490;-34,406652;25,881601;26,185320;26,332240;-110,859042;11,885107;10,073019;10,060248;10,069504;2,152183;2,128433;2,117036;12,003263
10-54-07_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-07_654.PNG;-72,512429;-34,412142;-34,394220;-34,405807;25,884839;26,184791;26,334998;-111,026710;11,885133;10,073027;10,060220;10,069415;2,151929;2,128474;2,116822;12,003281
10-54-08_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-08_154.PNG;-72,506890;-34,412288;-34,393967;-34,406224;25,889229;26,185588;26,337363;-110,800474;11,885073;10,073043;10,060193;10,069459;2,151584;2,128412;2,116639;12,003256
10-54-08_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-08_654.PNG;-72,509961;-34,412096;-34,394535;-34,405970;25,895752;26,186585;26,340845;-111,037662;11,885107;10,073022;10,060253;10,069432;2,151071;2,128335;2,116370;12,003282
10-54-09_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-09_154.PNG;-72,511058;-34,412435;-34,394344;-34,406398;25,889571;26,187788;26,343273;-111,501768;11,885119;10,073058;10,060233;10,069478;2,151557;2,128241;2,116182;12,003331
10-54-09_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-09_654.PNG;-72,510345;-34,412074;-34,394630;-34,406246;25,882291;26,187864;26,345230;-111,299984;11,885111;10,073020;10,060263;10,069461;2,152129;2,128235;2,116031;12,003310
10-54-10_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-10_154.PNG;-72,509139;-34,412243;-34,394445;-34,406122;25,877879;26,187926;26,347242;-110,934280;11,885098;10,073038;10,060244;10,069448;2,152476;2,128230;2,115875;12,003271
10-54-10_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-10_654.PNG;-72,506123;-34,412316;-34,394658;-34,405942;25,877303;26,187834;26,349153;-110,961342;11,885065;10,073045;10,060266;10,069429;2,152521;2,128238;2,115727;12,003274
10-54-11_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-11_154.PNG;-72,508755;-34,412469;-34,394243;-34,406168;25,879994;26,188662;26,350934;-111,249004;11,885094;10,073062;10,060222;10,069453;2,152310;2,128173;2,115590;12,003305
10-54-11_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-11_654.PNG;-72,509029;-34,411843;-34,394720;-34,406494;25,881935;26,188845;26,351350;-111,026710;11,885097;10,072995;10,060273;10,069488;2,152157;2,128159;2,115557;12,003281
10-54-12_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-12_154.PNG;-72,510290;-34,412204;-34,394557;-34,405903;25,879964;26,190631;26,350364;-110,939684;11,885110;10,073034;10,060256;10,069425;2,152312;2,128020;2,115634;12,003272
10-54-12_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-12_654.PNG;-72,508700;-34,412034;-34,394507;-34,406162;25,878576;26,190907;26,351050;-110,827037;11,885093;10,073016;10,060250;10,069453;2,152421;2,127999;2,115581;12,003259
10-54-13_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-13_154.PNG;-72,507274;-34,412322;-34,394136;-34,406703;25,879774;26,191313;26,353031;-110,988506;11,885077;10,073046;10,060211;10,069510;2,152327;2,127967;2,115427;12,003277
10-54-13_653;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-13_653.PNG;-72,513527;-34,412181;-34,394355;-34,406342;25,872512;26,190662;26,353038;-111,181589;11,885145;10,073031;10,060234;10,069472;2,152898;2,128018;2,115427;12,003298
10-54-14_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-14_154.PNG;-72,506671;-34,411775;-34,394254;-34,406286;25,869117;26,188960;26,349755;-110,950505;11,885071;10,072988;10,060223;10,069466;2,153165;2,128150;2,115681;12,003273
10-54-14_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-14_654.PNG;-72,510564;-34,412576;-34,394518;-34,406573;25,866874;26,187742;26,345839;-110,726615;11,885113;10,073073;10,060251;10,069496;2,153341;2,128245;2,115983;12,003248
10-54-15_153;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-15_153.PNG;-72,513088;-34,412192;-34,394591;-34,406055;25,855987;26,186263;26,341762;-110,945092;11,885141;10,073032;10,060259;10,069441;2,154198;2,128360;2,116299;12,003272
10-54-15_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-15_654.PNG;-72,508316;-34,412237;-34,394591;-34,406432;25,841364;26,184385;26,335791;-111,198383;11,885089;10,073037;10,060259;10,069481;2,155349;2,128506;2,116761;12,003300
10-54-16_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-16_154.PNG;-72,507932;-34,412159;-34,394563;-34,406601;25,834679;26,182278;26,329151;-110,848358;11,885085;10,073029;10,060256;10,069499;2,155875;2,128670;2,117275;12,003262
10-54-16_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-16_654.PNG;-72,507219;-34,412536;-34,395018;-34,406061;25,826075;26,180048;26,325153;-110,901939;11,885077;10,073069;10,060304;10,069442;2,156553;2,128843;2,117584;12,003268
10-54-17_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-17_154.PNG;-72,507932;-34,411747;-34,394445;-34,406444;25,815559;26,178094;26,322889;-110,789877;11,885085;10,072985;10,060244;10,069482;2,157381;2,128995;2,117759;12,003255
10-54-17_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-17_654.PNG;-72,506397;-34,412051;-34,394265;-34,406094;25,811293;26,177872;26,319340;-111,136996;11,885068;10,073017;10,060225;10,069445;2,157717;2,129012;2,118034;12,003293
10-54-18_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-18_154.PNG;-72,506506;-34,412142;-34,394524;-34,406252;25,810869;26,176647;26,316360;-110,653504;11,885069;10,073027;10,060252;10,069462;2,157751;2,129108;2,118265;12,003240
10-54-18_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-18_654.PNG;-72,510071;-34,412457;-34,394535;-34,406641;25,807534;26,173176;26,315867;-110,945092;11,885108;10,073060;10,060253;10,069503;2,158014;2,129378;2,118303;12,003272
10-54-19_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-19_154.PNG;-72,510126;-34,412559;-34,394557;-34,406218;25,800533;26,167761;26,315459;-111,098203;11,885108;10,073071;10,060256;10,069458;2,158566;2,129799;2,118334;12,003289
10-54-19_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-19_654.PNG;-72,505245;-34,412452;-34,394557;-34,406004;25,793624;26,162316;26,315305;-110,443555;11,885055;10,073060;10,060256;10,069436;2,159110;2,130223;2,118346;12,003215
10-54-20_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-20_154.PNG;-72,508919;-34,412316;-34,394237;-34,406365;25,797109;26,159874;26,316768;-111,026710;11,885095;10,073045;10,060222;10,069474;2,158836;2,130413;2,118233;12,003281
10-54-20_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-20_654.PNG;-72,514843;-34,411967;-34,394647;-34,406460;25,804744;26,159774;26,319709;-111,243362;11,885160;10,073009;10,060265;10,069484;2,158234;2,130421;2,118005;12,003304
10-54-21_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-21_154.PNG;-72,511113;-34,411865;-34,394608;-34,406528;25,815680;26,160035;26,322666;-111,679384;11,885119;10,072998;10,060261;10,069491;2,157372;2,130401;2,117776;12,003349
10-54-21_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-21_654.PNG;-72,510345;-34,412474;-34,394417;-34,406325;25,829412;26,160969;26,326278;-111,048632;11,885111;10,073062;10,060241;10,069470;2,156290;2,130328;2,117497;12,003284
10-54-22_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-22_154.PNG;-72,511991;-34,412604;-34,394501;-34,406263;25,837737;26,160486;26,327803;-111,277281;11,885129;10,073076;10,060250;10,069463;2,155634;2,130365;2,117379;12,003308
10-54-22_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-22_654.PNG;-72,510071;-34,412576;-34,394821;-34,406596;25,838396;26,161237;26,329182;-111,176000;11,885108;10,073073;10,060284;10,069498;2,155582;2,130307;2,117272;12,003297
10-54-23_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-23_154.PNG;-72,508480;-34,412113;-34,394625;-34,406551;25,839130;26,161122;26,330722;-111,260301;11,885091;10,073024;10,060263;10,069494;2,155525;2,130316;2,117153;12,003306
10-54-23_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-23_654.PNG;-72,511661;-34,412446;-34,394788;-34,406331;25,845006;26,161444;26,331415;-111,037662;11,885125;10,073059;10,060280;10,069470;2,155062;2,130291;2,117099;12,003282
10-54-24_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-24_154.PNG;-72,513362;-34,412322;-34,394748;-34,406365;25,859305;26,162309;26,331908;-111,751688;11,885144;10,073046;10,060276;10,069474;2,153937;2,130224;2,117061;12,003356
10-54-24_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-24_654.PNG;-72,509468;-34,411685;-34,394872;-34,406466;25,874695;26,163641;26,332594;-111,437735;11,885101;10,072979;10,060289;10,069485;2,152726;2,130120;2,117008;12,003325
10-54-25_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-25_154.PNG;-72,506123;-34,412356;-34,393990;-34,406511;25,906624;26,166812;26,330514;-111,087157;11,885065;10,073050;10,060195;10,069489;2,150217;2,129873;2,117169;12,003288
10-54-25_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-25_654.PNG;-72,508700;-34,412254;-34,394445;-34,406162;25,914107;26,169415;26,328750;-111,114803;11,885093;10,073039;10,060244;10,069453;2,149629;2,129671;2,117306;12,003291
10-54-26_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-26_154.PNG;-72,508371;-34,412480;-34,394866;-34,406505;25,895274;26,169553;26,325708;-110,939684;11,885089;10,073063;10,060288;10,069489;2,151109;2,129660;2,117541;12,003272
10-54-26_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-26_654.PNG;-72,508809;-34,412350;-34,394473;-34,406190;25,884998;26,169040;26,325477;-111,142555;11,885094;10,073049;10,060247;10,069456;2,151916;2,129700;2,117559;12,003294
10-54-27_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-27_154.PNG;-72,509632;-34,412311;-34,394518;-34,407057;25,878250;26,169852;26,324437;-110,950505;11,885103;10,073045;10,060251;10,069547;2,152447;2,129637;2,117639;12,003273
10-54-27_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-27_654.PNG;-72,508480;-34,412356;-34,394849;-34,406213;25,868465;26,170151;26,324830;-110,811088;11,885091;10,073050;10,060287;10,069458;2,153216;2,129613;2,117609;12,003257
10-54-28_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-28_154.PNG;-72,512813;-34,412215;-34,394366;-34,406618;25,859865;26,170495;26,323890;-111,322759;11,885138;10,073035;10,060235;10,069501;2,153893;2,129586;2,117682;12,003313
10-54-28_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-28_654.PNG;-72,511223;-34,412164;-34,394580;-34,406838;25,850352;26,168925;26,323952;-111,572285;11,885120;10,073029;10,060258;10,069524;2,154641;2,129709;2,117677;12,003338
10-54-29_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-29_154.PNG;-72,507932;-34,412649;-34,394546;-34,406697;25,850268;26,165456;26,323167;-110,869743;11,885085;10,073081;10,060254;10,069509;2,154648;2,129979;2,117738;12,003264
10-54-29_653;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-29_653.PNG;-72,511058;-34,412440;-34,394265;-34,406100;25,845854;26,163656;26,321542;-111,198383;11,885119;10,073059;10,060225;10,069446;2,154995;2,130119;2,117863;12,003300
10-54-30_154;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-30_154.PNG;-72,509851;-34,411939;-34,394288;-34,406691;25,838843;26,162186;26,319417;-111,114803;11,885105;10,073006;10,060227;10,069509;2,155547;2,130233;2,118028;12,003291
10-54-30_654;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_36/Images/10-54-30_654.PNG;-72,512539;-34,412164;-34,394782;-34,406432;25,834036;26,160716;26,317854;-111,059618;11,885135;10,073029;10,060279;10,069481;2,155926;2,130348;2,118149;12,003285
