Time [MM:SS];Image file path;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
13-53-08_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-08_635.PNG;-13,101587;-13,121122;-13,036950;-13,100177;26,556095;26,570939;26,267899;NaN;7,398212;7,401476;7,387412;7,397977;2,099573;2,098434;2,121807;12,004106
13-53-09_135;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-09_135.PNG;-13,101815;-13,120822;-13,036761;-13,099931;26,560398;26,572376;26,269544;NaN;7,398251;7,401426;7,387380;7,397936;2,099243;2,098324;2,121680;12,004077
13-53-09_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-09_635.PNG;-13,101580;-13,120979;-13,036939;-13,100102;26,562665;26,574124;26,270436;NaN;7,398211;7,401452;7,387410;7,397964;2,099069;2,098190;2,121611;12,004086
13-53-10_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-10_136.PNG;-13,101633;-13,121175;-13,037021;-13,100120;26,564242;26,575313;26,270182;NaN;7,398220;7,401485;7,387424;7,397967;2,098948;2,098099;2,121630;12,004125
13-53-10_636;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-10_636.PNG;-13,101808;-13,121075;-13,036761;-13,100035;26,566472;26,576665;26,270366;NaN;7,398249;7,401468;7,387380;7,397953;2,098777;2,097995;2,121616;12,004073
13-53-11_135;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-11_135.PNG;-13,101555;-13,121125;-13,036907;-13,100120;26,567590;26,578709;26,269744;NaN;7,398207;7,401476;7,387405;7,397967;2,098691;2,097838;2,121664;12,004167
13-53-11_636;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-11_636.PNG;-13,101530;-13,121182;-13,036829;-13,099988;26,568818;26,579805;26,268675;NaN;7,398203;7,401486;7,387392;7,397945;2,098597;2,097754;2,121747;12,004160
13-53-12_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-12_136.PNG;-13,101619;-13,121311;-13,036893;-13,099949;26,565974;26,581873;26,268299;NaN;7,398218;7,401507;7,387402;7,397939;2,098815;2,097595;2,121776;12,004123
13-53-12_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-12_635.PNG;-13,101576;-13,121247;-13,036943;-13,100042;26,565726;26,582914;26,266738;NaN;7,398211;7,401497;7,387411;7,397954;2,098834;2,097516;2,121897;12,004092
13-53-13_135;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-13_135.PNG;-13,101762;-13,121154;-13,036911;-13,100252;26,567940;26,585238;26,266300;NaN;7,398242;7,401481;7,387405;7,397989;2,098664;2,097337;2,121931;12,004115
13-53-13_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-13_635.PNG;-13,101715;-13,121186;-13,036960;-13,099967;26,568794;26,586700;26,263564;NaN;7,398234;7,401486;7,387414;7,397942;2,098599;2,097225;2,122144;12,004098
13-53-14_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-14_136.PNG;-13,101622;-13,121357;-13,036743;-13,100156;26,567217;26,589771;26,261105;NaN;7,398218;7,401515;7,387377;7,397973;2,098720;2,096990;2,122334;12,004067
13-53-14_636;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-14_636.PNG;-13,101826;-13,121036;-13,036864;-13,100063;26,565167;26,592826;26,260505;NaN;7,398252;7,401461;7,387398;7,397958;2,098877;2,096756;2,122381;12,004146
13-53-15_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-15_136.PNG;-13,101708;-13,121432;-13,036689;-13,100124;26,564631;26,594972;26,260344;NaN;7,398233;7,401528;7,387369;7,397968;2,098918;2,096591;2,122393;12,004099
13-53-15_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-15_635.PNG;-13,101804;-13,121325;-13,036836;-13,099910;26,566697;26,597671;26,262027;NaN;7,398249;7,401510;7,387393;7,397932;2,098760;2,096384;2,122263;12,004174
13-53-16_135;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-16_135.PNG;-13,101829;-13,121165;-13,036971;-13,100149;26,572446;26,600455;26,262888;NaN;7,398253;7,401483;7,387416;7,397972;2,098318;2,096171;2,122196;12,004092
13-53-16_636;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-16_636.PNG;-13,101565;-13,121347;-13,037139;-13,100138;26,579183;26,602687;26,264194;NaN;7,398209;7,401513;7,387444;7,397970;2,097802;2,096000;2,122095;12,004144
13-53-17_135;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-17_135.PNG;-13,101954;-13,121354;-13,036832;-13,100053;26,584158;26,605690;26,265101;NaN;7,398274;7,401514;7,387392;7,397956;2,097420;2,095770;2,122024;12,004125
13-53-17_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-17_635.PNG;-13,101601;-13,121446;-13,037046;-13,100131;26,589771;26,607230;26,264763;NaN;7,398215;7,401530;7,387428;7,397969;2,096990;2,095652;2,122051;12,004083
13-53-18_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-18_136.PNG;-13,101797;-13,121140;-13,037146;-13,100127;26,593860;26,608024;26,262765;NaN;7,398248;7,401479;7,387445;7,397969;2,096676;2,095591;2,122206;12,004125
13-53-18_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-18_635.PNG;-13,101965;-13,121240;-13,036946;-13,100152;26,596473;26,609082;26,261105;NaN;7,398276;7,401495;7,387411;7,397973;2,096476;2,095510;2,122334;12,004117
13-53-19_135;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-19_135.PNG;-13,102011;-13,121293;-13,037085;-13,100242;26,598868;26,609105;26,258369;NaN;7,398283;7,401504;7,387435;7,397988;2,096293;2,095508;2,122547;12,004112
13-53-19_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-19_635.PNG;-13,101886;-13,121325;-13,037071;-13,100217;26,600649;26,609486;26,256802;NaN;7,398262;7,401510;7,387432;7,397984;2,096156;2,095479;2,122668;12,004103
13-53-20_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-20_136.PNG;-13,101979;-13,121136;-13,036818;-13,100138;26,603022;26,608817;26,254059;NaN;7,398278;7,401478;7,387390;7,397970;2,095974;2,095530;2,122881;12,004109
13-53-20_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-20_635.PNG;-13,101826;-13,121425;-13,037075;-13,099967;26,606880;26,608856;26,252745;NaN;7,398252;7,401526;7,387433;7,397942;2,095679;2,095527;2,122983;12,004117
13-53-21_135;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-21_135.PNG;-13,102004;-13,121325;-13,037192;-13,100238;26,609183;26,609206;26,251562;NaN;7,398282;7,401510;7,387453;7,397987;2,095502;2,095500;2,123075;12,004106
13-53-21_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-21_635.PNG;-13,101762;-13,121011;-13,036804;-13,100095;26,611929;26,610155;26,249019;NaN;7,398242;7,401457;7,387388;7,397963;2,095292;2,095428;2,123272;12,004135
13-53-22_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-22_136.PNG;-13,102225;-13,121050;-13,036936;-13,100320;26,616450;26,611649;26,246001;NaN;7,398319;7,401464;7,387410;7,398001;2,094945;2,095313;2,123506;12,004088
13-53-22_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-22_635.PNG;-13,101733;-13,121336;-13,036932;-13,100281;26,621867;26,611844;26,241324;NaN;7,398237;7,401512;7,387409;7,397994;2,094531;2,095298;2,123869;12,004100
13-53-23_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-23_136.PNG;-13,101794;-13,121307;-13,037021;-13,100063;26,627246;26,611680;26,238943;NaN;7,398247;7,401507;7,387424;7,397958;2,094119;2,095311;2,124054;12,004116
13-53-23_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-23_635.PNG;-13,101890;-13,121500;-13,036764;-13,100156;26,627713;26,611019;26,235327;NaN;7,398263;7,401539;7,387381;7,397973;2,094083;2,095361;2,124335;12,004091
13-53-24_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-24_136.PNG;-13,101986;-13,121400;-13,036746;-13,100056;26,628142;26,611346;26,233484;NaN;7,398279;7,401522;7,387378;7,397957;2,094050;2,095336;2,124478;12,004114
13-53-24_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-24_635.PNG;-13,101836;-13,121479;-13,037174;-13,100074;26,627184;26,611315;26,230651;NaN;7,398254;7,401535;7,387450;7,397960;2,094123;2,095339;2,124698;12,004097
13-53-25_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-25_136.PNG;-13,101726;-13,121293;-13,037032;-13,099999;26,627527;26,612217;26,228211;NaN;7,398236;7,401504;7,387426;7,397947;2,094097;2,095270;2,124887;12,004084
13-53-25_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-25_635.PNG;-13,101765;-13,121129;-13,037114;-13,100170;26,628071;26,612754;26,227758;NaN;7,398242;7,401477;7,387439;7,397976;2,094056;2,095229;2,124922;12,004107
13-53-26_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-26_136.PNG;-13,101797;-13,121589;-13,037239;-13,100202;26,629239;26,612669;26,226913;NaN;7,398248;7,401554;7,387460;7,397981;2,093966;2,095235;2,124988;12,004131
13-53-26_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-26_635.PNG;-13,101733;-13,121336;-13,037246;-13,100060;26,630633;26,613229;26,227274;NaN;7,398237;7,401512;7,387462;7,397957;2,093859;2,095192;2,124960;12,004173
13-53-27_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-27_136.PNG;-13,101740;-13,121111;-13,037160;-13,100338;26,630399;26,612280;26,227289;NaN;7,398238;7,401474;7,387447;7,398004;2,093877;2,095265;2,124959;12,004106
13-53-27_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-27_635.PNG;-13,101865;-13,121132;-13,037217;-13,100491;26,631404;26,609634;26,226200;NaN;7,398259;7,401478;7,387457;7,398029;2,093800;2,095468;2,125043;12,004125
13-53-28_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-28_136.PNG;-13,101979;-13,121375;-13,037242;-13,100195;26,632128;26,607868;26,224043;NaN;7,398278;7,401518;7,387461;7,397980;2,093745;2,095603;2,125211;12,004128
13-53-28_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-28_635.PNG;-13,101822;-13,121240;-13,037110;-13,100135;26,633568;26,605993;26,222807;NaN;7,398252;7,401495;7,387439;7,397970;2,093635;2,095747;2,125307;12,004147
13-53-29_135;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-29_135.PNG;-13,101779;-13,121186;-13,037153;-13,100352;26,635437;26,603068;26,221810;NaN;7,398245;7,401486;7,387446;7,398006;2,093492;2,095971;2,125384;12,004076
13-53-29_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-29_635.PNG;-13,101936;-13,121254;-13,037089;-13,100477;26,634332;26,600642;26,221541;NaN;7,398271;7,401498;7,387435;7,398027;2,093576;2,096157;2,125405;12,004112
13-53-30_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-30_136.PNG;-13,101629;-13,121225;-13,037292;-13,100391;26,633187;26,598036;26,221119;NaN;7,398220;7,401493;7,387469;7,398013;2,093664;2,096356;2,125438;12,004150
13-53-30_636;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-30_636.PNG;-13,101972;-13,121175;-13,037228;-13,100099;26,635126;26,595097;26,219055;NaN;7,398277;7,401485;7,387459;7,397964;2,093516;2,096582;2,125598;12,004088
13-53-31_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-31_136.PNG;-13,102100;-13,121561;-13,037249;-13,100031;26,636006;26,593339;26,218740;NaN;7,398298;7,401549;7,387462;7,397953;2,093448;2,096716;2,125623;12,004082
13-53-31_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-31_635.PNG;-13,101865;-13,121104;-13,036950;-13,100281;26,638218;26,591341;26,220214;NaN;7,398259;7,401473;7,387412;7,397994;2,093279;2,096869;2,125508;12,004085
13-53-32_135;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-32_135.PNG;-13,101737;-13,121575;-13,037071;-13,100142;26,639082;26,590175;26,222500;NaN;7,398237;7,401551;7,387432;7,397971;2,093213;2,096959;2,125331;12,004104
13-53-32_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-32_635.PNG;-13,101908;-13,121571;-13,037431;-13,100188;26,639534;26,589312;26,226269;NaN;7,398266;7,401551;7,387493;7,397979;2,093178;2,097025;2,125038;12,004115
13-53-33_135;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-33_135.PNG;-13,101890;-13,121407;-13,037182;-13,099928;26,642275;26,588923;26,227750;NaN;7,398263;7,401523;7,387451;7,397935;2,092968;2,097055;2,124923;12,004129
13-53-33_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-33_635.PNG;-13,101915;-13,121289;-13,037381;-13,100010;26,643249;26,588356;26,226814;NaN;7,398267;7,401504;7,387484;7,397949;2,092894;2,097098;2,124996;12,004122
13-53-34_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-34_136.PNG;-13,101829;-13,121486;-13,037096;-13,100413;26,642532;26,588472;26,225524;NaN;7,398253;7,401537;7,387436;7,398016;2,092949;2,097089;2,125096;12,004141
13-53-34_636;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-34_636.PNG;-13,101929;-13,121414;-13,037260;-13,100188;26,642867;26,589265;26,224895;NaN;7,398270;7,401525;7,387464;7,397979;2,092923;2,097029;2,125145;12,004132
13-53-35_135;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-35_135.PNG;-13,101915;-13,121322;-13,037010;-13,100152;26,642813;26,589110;26,225463;NaN;7,398267;7,401509;7,387422;7,397973;2,092927;2,097041;2,125101;12,004092
13-53-35_636;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-35_636.PNG;-13,102036;-13,121257;-13,036914;-13,100309;26,643311;26,588379;26,225018;NaN;7,398287;7,401498;7,387406;7,397999;2,092889;2,097097;2,125135;12,004125
13-53-36_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-36_136.PNG;-13,101904;-13,121343;-13,037132;-13,100274;26,644854;26,587990;26,225662;NaN;7,398265;7,401513;7,387442;7,397993;2,092771;2,097126;2,125085;12,004097
13-53-36_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-36_635.PNG;-13,102129;-13,121236;-13,037032;-13,100199;26,646007;26,587734;26,226530;NaN;7,398303;7,401495;7,387426;7,397981;2,092683;2,097146;2,125018;12,004149
13-53-37_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-37_136.PNG;-13,102001;-13,121275;-13,036878;-13,100520;26,646459;26,586544;26,228732;NaN;7,398282;7,401501;7,387400;7,398034;2,092648;2,097237;2,124847;12,004087
13-53-37_636;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-37_636.PNG;-13,101701;-13,121411;-13,037267;-13,100377;26,647206;26,585790;26,231143;NaN;7,398231;7,401524;7,387465;7,398010;2,092591;2,097295;2,124660;12,004092
13-53-38_135;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-38_135.PNG;-13,101876;-13,121361;-13,037117;-13,100470;26,647362;26,585526;26,233530;NaN;7,398261;7,401516;7,387440;7,398026;2,092579;2,097315;2,124474;12,004123
13-53-38_636;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-38_636.PNG;-13,101851;-13,121229;-13,037132;-13,100192;26,647892;26,585666;26,236056;NaN;7,398257;7,401494;7,387442;7,397979;2,092539;2,097305;2,124278;12,004114
13-53-39_135;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-39_135.PNG;-13,102040;-13,121272;-13,036985;-13,100224;26,647666;26,585534;26,236025;NaN;7,398288;7,401501;7,387418;7,397985;2,092556;2,097315;2,124280;12,004109
13-53-39_636;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-39_636.PNG;-13,101747;-13,121289;-13,037050;-13,100381;26,647736;26,586062;26,238321;NaN;7,398239;7,401504;7,387429;7,398011;2,092551;2,097274;2,124102;12,004106
13-53-40_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-40_136.PNG;-13,101715;-13,121329;-13,037353;-13,100420;26,648430;26,585922;26,240064;NaN;7,398234;7,401510;7,387479;7,398017;2,092497;2,097285;2,123967;12,004091
13-53-40_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-40_635.PNG;-13,102011;-13,121443;-13,037167;-13,099938;26,646334;26,585969;26,242184;NaN;7,398283;7,401529;7,387448;7,397937;2,092658;2,097281;2,123802;12,004104
13-53-41_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-41_136.PNG;-13,102133;-13,121375;-13,037281;-13,100420;26,646131;26,585347;26,244687;NaN;7,398304;7,401518;7,387467;7,398017;2,092673;2,097329;2,123608;12,004122
13-53-41_636;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-41_636.PNG;-13,101762;-13,121375;-13,037150;-13,100170;26,647775;26,583847;26,245563;NaN;7,398242;7,401518;7,387445;7,397976;2,092548;2,097444;2,123540;12,004119
13-53-42_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-42_136.PNG;-13,101640;-13,121304;-13,037217;-13,100174;26,650572;26,583132;26,245640;NaN;7,398221;7,401506;7,387457;7,397976;2,092334;2,097499;2,123534;12,004070
13-53-42_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-42_635.PNG;-13,101733;-13,121247;-13,037257;-13,100113;26,652551;26,581873;26,246439;NaN;7,398237;7,401497;7,387463;7,397966;2,092182;2,097595;2,123472;12,004119
13-53-43_135;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-43_135.PNG;-13,101915;-13,120936;-13,036850;-13,100024;26,654188;26,580497;26,245202;NaN;7,398267;7,401445;7,387395;7,397951;2,092057;2,097701;2,123568;12,004088
13-53-43_635;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-43_635.PNG;-13,102093;-13,120929;-13,037110;-13,100252;26,656058;26,579790;26,244534;NaN;7,398297;7,401444;7,387439;7,397989;2,091914;2,097755;2,123620;12,004143
13-53-44_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-44_136.PNG;-13,101690;-13,121154;-13,037071;-13,100263;26,658645;26,577707;26,242775;NaN;7,398230;7,401481;7,387432;7,397991;2,091716;2,097915;2,123757;12,004129
13-53-44_636;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-44_636.PNG;-13,101672;-13,121004;-13,037110;-13,100053;26,661288;26,576370;26,241930;NaN;7,398227;7,401456;7,387439;7,397956;2,091514;2,098017;2,123822;12,004072
13-53-45_135;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-45_135.PNG;-13,101993;-13,121307;-13,036889;-13,099917;26,661755;26,575282;26,241792;NaN;7,398280;7,401507;7,387402;7,397933;2,091478;2,098101;2,123833;12,004127
13-53-45_636;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-45_636.PNG;-13,101776;-13,121375;-13,037303;-13,100338;26,660204;26,574528;26,241324;NaN;7,398244;7,401518;7,387471;7,398004;2,091597;2,098159;2,123869;12,004097
13-53-46_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-46_136.PNG;-13,101633;-13,121318;-13,037221;-13,100020;26,661482;26,574544;26,240302;NaN;7,398220;7,401509;7,387457;7,397951;2,091499;2,098158;2,123948;12,004045
13-53-46_636;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-46_636.PNG;-13,101851;-13,121232;-13,037178;-13,100292;26,661443;26,574334;26,238191;NaN;7,398257;7,401494;7,387450;7,397996;2,091502;2,098174;2,124112;12,004095
13-53-47_135;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-47_135.PNG;-13,101829;-13,121140;-13,037103;-13,100120;26,660547;26,574241;26,236133;NaN;7,398253;7,401479;7,387438;7,397967;2,091571;2,098181;2,124272;12,004061
13-53-47_636;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-47_636.PNG;-13,101658;-13,120983;-13,037353;-13,100231;26,659721;26,574956;26,234114;NaN;7,398224;7,401453;7,387479;7,397986;2,091634;2,098126;2,124429;12,004079
13-53-48_136;C:\Users\au540322\Documents\Projects\Ice-Nucleation\Builds\Full Build\Data\Calibration_4/Images/13-53-48_136.PNG;-13,101694;-13,121054;-13,037014;-13,099878;26,657585;26,575065;26,232033;NaN;7,398230;7,401464;7,387423;7,397927;2,091797;2,098118;2,124590;12,004079
